a0 a
b0110 c020010
b0110 c100000
b0110 c100001
b0110 c100010
b0110 c100011
b0110 c100020
b0110 c100100
b0110 c100110
b0110 c100111
b0110 c100112
b0110 c101000
b0110 c101010
b0110 c101011
b0110 c101100
b0110 c101101
b0110 c101102
b0110 c101110
b0110 c101111
b0110 c101200
b0110 c101201
b0110 c101202
b0110 c101210
b0110 c101211
b0110 c101212
b0110 c101220
b0110 c102000
b0110 c102001
b0110 c102002
b0110 c102100
b0110 c102101
b0110 c102110
b0110 c110000
b0110 c110001
b0110 c110002
b0110 c110010
b0110 c110011
b0110 c110020
b0110 c110021
b0110 c111000
b0110 c111001
b0110 c111002
b0110 c111010
b0110 c111020
b0110 c111021
b0110 c111022
b0110 c111100
b0110 c111101
b0110 c111102
b0110 c111110
b0110 c111200
b0110 c111210
b0110 c111220
b0110 c200000
b0110 c200001
b0110 a0000000
b0110 a0000001
b0110 a0001000
b0110 a0001100
b0110 a0001101
b0110 a0001102
b0110 a0001110
b0110 a0001111
b0110 a0001120
b0110 a0001121
b0110 a0001122
b0110 a0010000
b0110 a0010010
b0110 a0010011
b0111 b0112
b0111 b0120
b0111 b0121
b0111 c0000
b0111 c0001
b0111 c0002
b0111 c0010
b0111 c0100
b0111 c0200
b0111 c1000
b0111 c1001
b0111 c1010
b0111 c1011
b0111 c1012
b0111 c1020
b0111 c1021
b0111 c1100
b0111 c1110
b0111 c1111
b0111 c1112
b0111 c2000
b0111 a00000
b0111 a00010
b0111 a00011
b0111 a00100
b0111 a00200
b0111 a01000
b0111 a01001
b0111 b00000
b0111 b00001
b0111 b00002
b0111 b00010
b0111 b00020
b0111 b00021
b0111 b00100
b0111 b00101
b0111 b00102
b0111 b00110
b0111 b00111
b0111 b00200
b0111 b00201
b0111 b00202
b0111 b00210
b0111 b01000
b0111 b01001
b0111 b01002
b0111 b01100
b0111 b01101
b0111 b01102
b0111 b01110
b0111 b01120
b0111 b01121
b0111 b01200
b0111 b01210
b0111 b01211
b0111 c00000
b0111 c00001
b0111 c00010
b0111 c00011
b0111 c00012
b0111 c00020
b0111 c00100
b0111 c00101
b0111 c01000
b0111 c02000
b0111 c02001
b0111 c10000
b0111 c10001
b0111 c10002
b0111 c10010
b0111 c10011
b0111 c10100
b0111 c10101
b0111 c10110
b0111 c10111
b0111 c10120
b0111 c10121
b0111 c10122
b0111 c10200
b0111 c10210
b0111 c10211
b0111 c11000
b0111 c11001
b0111 c11002
b0111 c11100
b0111 c11101
b0111 c11102
b0111 c11110
b0111 c11111
b0111 c11120
b0111 c11121
b0111 c11122
b0111 c20000
b0111 a000000
b0111 a000100
b0111 a000110
b0111 a000111
b0111 a000112
b0111 a001000
b0111 a001001
b0111 a001002
b0111 a002000
b0111 a002001
b0111 a002002
b0111 a010000
b0111 a010001
b0111 a010010
b0111 a010011
b0111 a010012
b0111 b000000
b0111 b000001
b0111 b000010
b0111 b000020
b0111 b000100
b0111 b000200
b0111 b000201
b0111 b000210
b0111 b000211
b0111 b000212
b0111 b001000
b0111 b001001
b0111 b001010
b0111 b001011
b0111 b001020
b0111 b001100
b0111 b001110
b0111 b001111
b0111 b001112
b0111 b002000
b0111 b002001
b0111 b002010
b0111 b002011
b0111 b002012
b0111 b002020
b0111 b002021
b0111 b002100
b0111 b002101
b0111 b002102
b0111 b010000
b0111 b010010
b0111 b010020
b0111 b011000
b0111 b011001
b0111 b011002
b0111 b011010
b0111 b011020
b0111 b011021
b0111 b011022
b0111 b011100
b0111 b011200
b0111 b011201
b0111 b011202
b0111 b011210
b0111 b011211
b0111 b011212
b0111 b012000
b0111 b012001
b0111 b012100
b0111 b012110
b0111 b012111
b0111 c000000
b0111 c000010
b0111 c000011
b0111 c000012
b0111 c000100
b0111 c000101
b0111 c000102
b0111 c000110
b0111 c000120
b0111 c000121
b0111 c000200
b0111 c001000
b0111 c001001
b0111 c001010
b0111 c001011
b0111 c010000
b0111 c010001
b0111 c010002
b0111 c020000
b0111 c020010
b0111 c100000
b0111 c100001
b0111 c100010
b0111 c100011
b0111 c100020
b0111 c100100
b0111 c100110
b0111 c100111
b0111 c100112
b0111 c101000
b0111 c101010
b0111 c101011
b0111 c101100
b0111 c101101
b0111 c101102
b0111 c101110
b0111 c101111
b0111 c101200
b0111 c101201
b0111 c101202
b0111 c101210
b0111 c101211
b0111 c101212
b0111 c101220
b0111 c102000
b0111 c102001
b0111 c102002
b0111 c102100
b0111 c102101
b0111 c102110
b0111 c110000
b0111 c110001
b0111 c110002
b0111 c110010
b0111 c110011
b0111 c110020
b0111 c110021
b0111 c111000
b0111 c111001
b0111 c111002
b0111 c111010
b0111 c111020
b0111 c111021
b0111 c111022
b0111 c111100
b0111 c111101
b0111 c111102
b0111 c111110
b0111 c111200
b0111 c111210
b0111 c111220
b0111 c200000
b0111 c200001
b0111 a0000000
b0111 a0000001
b0111 a0001000
b0111 a0001100
b0111 a0001101
b0111 a0001102
b0111 a0001110
b0111 a0001111
b0111 a0001120
b0111 a0001121
b0111 a0001122
b0111 a0010000
b0111 a0010010
b0111 a0010011
b0112 b0120
b0112 b0121
b0112 c0000
b0112 c0001
b0112 c0002
b0112 c0010
b0112 c0100
b0112 c0200
b0112 c1000
b0112 c1001
b0112 c1010
b0112 c1011
b0112 c1012
b0112 c1020
b0112 c1021
b0112 c1100
b0112 c1110
b0112 c1111
b0112 c1112
b0112 c2000
b0112 a00000
b0112 a00010
b0112 a00011
b0112 a00100
b0112 a00200
b0112 a01000
b0112 a01001
b0112 b00000
b0112 b00001
b0112 b00002
b0112 b00010
b0112 b00020
b0112 b00021
b0112 b00100
b0112 b00101
b0112 b00102
b0112 b00110
b0112 b00111
b0112 b00200
b0112 b00201
b0112 b00202
b0112 b00210
b0112 b01000
b0112 b01001
b0112 b01002
b0112 b01100
b0112 b01101
b0112 b01102
b0112 b01110
b0112 b01120
b0112 b01121
b0112 b01200
b0112 b01210
b0112 b01211
b0112 c00000
b0112 c00001
b0112 c00010
b0112 c00011
b0112 c00012
b0112 c00020
b0112 c00100
b0112 c00101
b0112 c01000
b0112 c02000
b0112 c02001
b0112 c10000
b0112 c10001
b0112 c10002
b0112 c10010
b0112 c10011
b0112 c10100
b0112 c10101
b0112 c10110
b0112 c10111
b0112 c10120
b0112 c10121
b0112 c10122
b0112 c10200
b0112 c10210
b0112 c10211
b0112 c11000
b0112 c11001
b0112 c11002
b0112 c11100
b0112 c11101
b0112 c11102
b0112 c11110
b0112 c11111
b0112 c11120
b0112 c11121
b0112 c11122
b0112 c20000
b0112 a000000
b0112 a000100
b0112 a000110
b0112 a000111
b0112 a000112
b0112 a001000
b0112 a001001
b0112 a001002
b0112 a002000
b0112 a002001
b0112 a002002
b0112 a010000
b0112 a010001
b0112 a010010
b0112 a010011
b0112 a010012
b0112 b000000
b0112 b000001
b0112 b000010
b0112 b000020
b0112 b000100
b0112 b000200
b0112 b000201
b0112 b000210
b0112 b000211
b0112 b000212
b0112 b001000
b0112 b001001
b0112 b001010
b0112 b001011
b0112 b001020
b0112 b001100
b0112 b001110
b0112 b001111
b0112 b001112
b0112 b002000
b0112 b002001
b0112 b002010
b0112 b002011
b0112 b002012
b0112 b002020
b0112 b002021
b0112 b002100
b0112 b002101
b0112 b002102
b0112 b010000
b0112 b010010
b0112 b010020
b0112 b011000
b0112 b011001
b0112 b011002
b0112 b011010
b0112 b011020
b0112 b011021
b0112 b011022
b0112 b011100
b0112 b011200
b0112 b011201
b0112 b011202
b0112 b011210
b0112 b011211
b0112 b011212
b0112 b012000
b0112 b012001
b0112 b012100
b0112 b012110
b0112 b012111
b0112 c000000
b0112 c000010
b0112 c000011
b0112 c000012
b0112 c000100
b0112 c000101
b0112 c000102
b0112 c000110
b0112 c000120
b0112 c000121
b0112 c000200
b0112 c001000
b0112 c001001
b0112 c001010
b0112 c001011
b0112 c010000
b0112 c010001
b0112 c010002
b0112 c020000
b0112 c020010
b0112 c100000
b0112 c100001
b0112 c100010
b0112 c100011
b0112 c100020
b0112 c100100
b0112 c100110
b0112 c100111
b0112 c100112
b0112 c101000
b0112 c101010
b0112 c101011
b0112 c101100
b0112 c101101
b0112 c101102
b0112 c101110
b0112 c101111
b0112 c101200
b0112 c101201
b0112 c101202
b0112 c101210
b0112 c101211
b0112 c101212
b0112 c101220
b0112 c102000
b0112 c102001
b0112 c102002
b0112 c102100
b0112 c102101
b0112 c102110
b0112 c110000
b0112 c110001
b0112 c110002
b0112 c110010
b0112 c110011
b0112 c110020
b0112 c110021
b0112 c111000
b0112 c111001
b0112 c111002
b0112 c111010
b0112 c111020
b0112 c111021
b0112 c111022
b0112 c111100
b0112 c111101
b0112 c111102
b0112 c111110
b0112 c111200
b0112 c111210
b0112 c111220
b0112 c200000
b0112 c200001
b0112 a0000000
b0112 a0000001
b0112 a0001000
b0112 a0001100
b0112 a0001101
b0112 a0001102
b0112 a0001110
b0112 a0001111
b0112 a0001120
b0112 a0001121
b0112 a0001122
b0112 a0010000
b0112 a0010010
b0112 a0010011
b0120 b0121
b0120 c0000
b0120 c0001
b0120 c0002
b0120 c0010
b0120 c0100
b0120 c0200
b0120 c1000
b0120 c1001
b0120 c1010
b0120 c1011
b0120 c1012
b0120 c1020
b0120 c1021
b0120 c1100
b0120 c1110
b0120 c1111
b0120 c1112
b0120 c2000
b0120 a00000
b0120 a00010
b0120 a00011
b0120 a00100
b0120 a00200
b0120 a01000
b0120 a01001
b0120 b00000
b0120 b00001
b0120 b00002
b0120 b00010
b0120 b00020
b0120 b00021
b0120 b00100
b0120 b00101
b0120 b00102
b0120 b00110
b0120 b00111
b0120 b00200
b0120 b00201
b0120 b00202
b0120 b00210
b0120 b01000
b0120 b01001
b0120 b01002
b0120 b01100
b0120 b01101
b0120 b01102
b0120 b01110
b0120 b01120
b0120 b01121
b0120 b01200
b0120 b01210
b0120 b01211
b0120 c00000
b0120 c00001
b0120 c00010
b0120 c00011
b0120 c00012
b0120 c00020
b0120 c00100
b0120 c00101
b0120 c01000
b0120 c02000
b0120 c02001
b0120 c10000
b0120 c10001
b0120 c10002
b0120 c10010
b0120 c10011
b0120 c10100
b0120 c10101
b0120 c10110
b0120 c10111
b0120 c10120
b0120 c10121
b0120 c10122
b0120 c10200
b0120 c10210
b0120 c10211
b0120 c11000
b0120 c11001
b0120 c11002
b0120 c11100
b0120 c11101
b0120 c11102
b0120 c11110
b0120 c11111
b0120 c11120
b0120 c11121
b0120 c11122
b0120 c20000
b0120 a000000
b0120 a000100
b0120 a000110
b0120 a000111
b0120 a000112
b0120 a001000
b0120 a001001
b0120 a001002
b0120 a002000
b0120 a002001
b0120 a002002
b0120 a010000
b0120 a010001
b0120 a010010
b0120 a010011
b0120 a010012
b0120 b000000
b0120 b000001
b0120 b000010
b0120 b000020
b0120 b000100
b0120 b000200
b0120 b000201
b0120 b000210
b0120 b000211
b0120 b000212
b0120 b001000
b0120 b001001
b0120 b001010
b0120 b001011
b0120 b001020
b0120 b001100
b0120 b001110
b0120 b001111
b0120 b001112
b0120 b002000
b0120 b002001
b0120 b002010
b0120 b002011
b0120 b002012
b0120 b002020
b0120 b002021
b0120 b002100
b0120 b002101
b0120 b002102
b0120 b010000
b0120 b010010
b0120 b010020
b0120 b011000
b0120 b011001
b0120 b011002
b0120 b011010
b0120 b011020
b0120 b011021
b0120 b011022
b0120 b011100
b0120 b011200
b0120 b011201
b0120 b011202
b0120 b011210
b0120 b011211
b0120 b011212
b0120 b012000
b0120 b012001
b0120 b012100
b0120 b012110
b0120 b012111
b0120 c000000
b0120 c000010
b0120 c000011
b0120 c000012
b0120 c000100
b0120 c000101
b0120 c000102
b0120 c000110
b0120 c000120
b0120 c000121
b0120 c000200
b0120 c001000
b0120 c001001
b0120 c001010
b0120 c001011
b0120 c010000
b0120 c010001
b0120 c010002
b0120 c020000
b0120 c020010
b0120 c100000
b0120 c100001
b0120 c100010
b0120 c100011
b0120 c100020
b0120 c100100
b0120 c100110
b0120 c100111
b0120 c100112
b0120 c101000
b0120 c101010
b0120 c101011
b0120 c101100
b0120 c101101
b0120 c101102
b0120 c101110
b0120 c101111
b0120 c101200
b0120 c101201
b0120 c101202
b0120 c101210
b0120 c101211
b0120 c101212
b0120 c101220
b0120 c102000
b0120 c102001
b0120 c102002
b0120 c102100
b0120 c102101
b0120 c102110
b0120 c110000
b0120 c110001
b0120 c110002
b0120 c110010
b0120 c110011
b0120 c110020
b0120 c110021
b0120 c111000
b0120 c111001
b0120 c111002
b0120 c111010
b0120 c111020
b0120 c111021
b0120 c111022
b0120 c111100
b0120 c111101
b0120 c111102
b0120 c111110
b0120 c111200
b0120 c111210
b0120 c111220
b0120 c200000
b0120 c200001
b0120 a0000000
b0120 a0000001
b0120 a0001000
b0120 a0001100
b0120 a0001101
b0120 a0001102
b0120 a0001110
b0120 a0001111
b0120 a0001120
b0120 a0001121
b0120 a0001122
b0120 a0010000
b0120 a0010010
b0120 a0010011
b0121 c0000
b0121 c0001
b0121 c0002
b0121 c0010
b0121 c0100
b0121 c0200
b0121 c1000
b0121 c1001
b0121 c1010
b0121 c1011
b0121 c1012
b0121 c1020
b0121 c1021
b0121 c1100
b0121 c1110
b0121 c1111
b0121 c1112
b0121 c2000
b0121 a00000
b0121 a00010
b0121 a00011
b0121 a00100
b0121 a00200
b0121 a01000
b0121 a01001
b0121 b00000
b0121 b00001
b0121 b00002
b0121 b00010
b0121 b00020
b0121 b00021
b0121 b00100
b0121 b00101
b0121 b00102
b0121 b00110
b0121 b00111
b0121 b00200
b0121 b00201
b0121 b00202
b0121 b00210
b0121 b01000
b0121 b01001
b0121 b01002
b0121 b01100
b0121 b01101
b0121 b01102
b0121 b01110
b0121 b01120
b0121 b01121
b0121 b01200
b0121 b01210
b0121 b01211
b0121 c00000
b0121 c00001
b0121 c00010
b0121 c00011
b0121 c00012
b0121 c00020
b0121 c00100
b0121 c00101
b0121 c01000
b0121 c02000
b0121 c02001
b0121 c10000
b0121 c10001
b0121 c10002
b0121 c10010
b0121 c10011
b0121 c10100
b0121 c10101
b0121 c10110
b0121 c10111
b0121 c10120
b0121 c10121
b0121 c10122
b0121 c10200
b0121 c10210
b0121 c10211
b0121 c11000
b0121 c11001
b0121 c11002
b0121 c11100
b0121 c11101
b0121 c11102
b0121 c11110
b0121 c11111
b0121 c11120
b0121 c11121
b0121 c11122
b0121 c20000
b0121 a000000
b0121 a000100
b0121 a000110
b0121 a000111
b0121 a000112
b0121 a001000
b0121 a001001
b0121 a001002
b0121 a002000
b0121 a002001
b0121 a002002
b0121 a010000
b0121 a010001
b0121 a010010
b0121 a010011
b0121 a010012
b0121 b000000
b0121 b000001
b0121 b000010
b0121 b000020
b0121 b000100
b0121 b000200
b0121 b000201
b0121 b000210
b0121 b000211
b0121 b000212
b0121 b001000
b0121 b001001
b0121 b001010
b0121 b001011
b0121 b001020
b0121 b001100
b0121 b001110
b0121 b001111
b0121 b001112
b0121 b002000
b0121 b002001
b0121 b002010
b0121 b002011
b0121 b002012
b0121 b002020
b0121 b002021
b0121 b002100
b0121 b002101
b0121 b002102
b0121 b010000
b0121 b010010
b0121 b010020
b0121 b011000
b0121 b011001
b0121 b011002
b0121 b011010
b0121 b011020
b0121 b011021
b0121 b011022
b0121 b011100
b0121 b011200
b0121 b011201
b0121 b011202
b0121 b011210
b0121 b011211
b0121 b011212
b0121 b012000
b0121 b012001
b0121 b012100
b0121 b012110
b0121 b012111
b0121 c000000
b0121 c000010
b0121 c000011
b0121 c000012
b0121 c000100
b0121 c000101
b0121 c000102
b0121 c000110
b0121 c000120
b0121 c000121
b0121 c000200
b0121 c001000
b0121 c001001
b0121 c001010
b0121 c001011
b0121 c010000
b0121 c010001
b0121 c010002
b0121 c020000
b0121 c020010
b0121 c100000
b0121 c100001
b0121 c100010
b0121 c100011
b0121 c100020
b0121 c100100
b0121 c100110
b0121 c100111
b0121 c100112
b0121 c101000
b0121 c101010
b0121 c101011
b0121 c101100
b0121 c101101
b0121 c101102
b0121 c101110
b0121 c101111
b0121 c101200
b0121 c101201
b0121 c101202
b0121 c101210
b0121 c101211
b0121 c101212
b0121 c101220
b0121 c102000
b0121 c102001
b0121 c102002
b0121 c102100
b0121 c102101
b0121 c102110
b0121 c110000
b0121 c110001
b0121 c110002
b0121 c110010
b0121 c110011
b0121 c110020
b0121 c110021
b0121 c111000
b0121 c111001
b0121 c111002
b0121 c111010
b0121 c111020
b0121 c111021
b0121 c111022
b0121 c111100
b0121 c111101
b0121 c111102
b0121 c111110
b0121 c111200
b0121 c111210
b0121 c111220
b0121 c200000
b0121 c200001
b0121 a0000000
b0121 a0000001
b0121 a0001000
b0121 a0001100
b0121 a0001101
b0121 a0001102
b0121 a0001110
b0121 a0001111
b0121 a0001120
b0121 a0001121
b0121 a0001122
b0121 a0010000
b0121 a0010010
b0121 a0010011
c0000 c0001
c0000 c0002
c0000 c0010
c0000 c0100
c0000 c0200
c0000 c1000
c0000 c1001
c0000 c1010
c0000 c1011
c0000 c1012
c0000 c1020
c0000 c1021
c0000 c1100
c0000 c1110
c0000 c1111
c0000 c1112
c0000 c2000
c0000 a00000
c0000 a00010
c0000 a00011
c0000 a00100
c0000 a00200
c0000 a01000
c0000 a01001
c0000 b00000
c0000 b00001
c0000 b00002
c0000 b00010
c0000 b00020
c0000 b00021
c0000 b00100
c0000 b00101
c0000 b00102
c0000 b00110
c0000 b00111
c0000 b00200
c0000 b00201
c0000 b00202
c0000 b00210
c0000 b01000
c0000 b01001
c0000 b01002
c0000 b01100
c0000 b01101
c0000 b01102
c0000 b01110
c0000 b01120
c0000 b01121
c0000 b01200
c0000 b01210
c0000 b01211
c0000 c00000
c0000 c00001
c0000 c00010
c0000 c00011
c0000 c00012
c0000 c00020
c0000 c00100
c0000 c00101
c0000 c01000
c0000 c02000
c0000 c02001
c0000 c10000
c0000 c10001
c0000 c10002
c0000 c10010
c0000 c10011
c0000 c10100
c0000 c10101
c0000 c10110
c0000 c10111
c0000 c10120
c0000 c10121
c0000 c10122
c0000 c10200
c0000 c10210
c0000 c10211
c0000 c11000
c0000 c11001
c0000 c11002
c0000 c11100
c0000 c11101
c0000 c11102
c0000 c11110
c0000 c11111
c0000 c11120
c0000 c11121
c0000 c11122
c0000 c20000
c0000 a000000
c0000 a000100
c0000 a000110
c0000 a000111
c0000 a000112
c0000 a001000
c0000 a001001
c0000 a001002
c0000 a002000
c0000 a002001
c0000 a002002
c0000 a010000
c0000 a010001
c0000 a010010
c0000 a010011
c0000 a010012
c0000 b000000
c0000 b000001
c0000 b000010
c0000 b000020
c0000 b000100
c0000 b000200
c0000 b000201
c0000 b000210
c0000 b000211
c0000 b000212
c0000 b001000
c0000 b001001
c0000 b001010
c0000 b001011
c0000 b001020
c0000 b001100
c0000 b001110
c0000 b001111
c0000 b001112
c0000 b002000
c0000 b002001
c0000 b002010
c0000 b002011
c0000 b002012
c0000 b002020
c0000 b002021
c0000 b002100
c0000 b002101
c0000 b002102
c0000 b010000
c0000 b010010
c0000 b010020
c0000 b011000
c0000 b011001
c0000 b011002
c0000 b011010
c0000 b011020
c0000 b011021
c0000 b011022
c0000 b011100
c0000 b011200
c0000 b011201
c0000 b011202
c0000 b011210
c0000 b011211
c0000 b011212
c0000 b012000
c0000 b012001
c0000 b012100
c0000 b012110
c0000 b012111
c0000 c000000
c0000 c000010
c0000 c000011
c0000 c000012
c0000 c000100
c0000 c000101
c0000 c000102
c0000 c000110
c0000 c000120
c0000 c000121
c0000 c000200
c0000 c001000
c0000 c001001
c0000 c001010
c0000 c001011
c0000 c010000
c0000 c010001
c0000 c010002
c0000 c020000
c0000 c020010
c0000 c100000
c0000 c100001
c0000 c100010
c0000 c100011
c0000 c100020
c0000 c100100
c0000 c100110
c0000 c100111
c0000 c100112
c0000 c101000
c0000 c101010
c0000 c101011
c0000 c101100
c0000 c101101
c0000 c101102
c0000 c101110
c0000 c101111
c0000 c101200
c0000 c101201
c0000 c101202
c0000 c101210
c0000 c101211
c0000 c101212
c0000 c101220
c0000 c102000
c0000 c102001
c0000 c102002
c0000 c102100
c0000 c102101
c0000 c102110
c0000 c110000
c0000 c110001
c0000 c110002
c0000 c110010
c0000 c110011
c0000 c110020
c0000 c110021
c0000 c111000
c0000 c111001
c0000 c111002
c0000 c111010
c0000 c111020
c0000 c111021
c0000 c111022
c0000 c111100
c0000 c111101
c0000 c111102
c0000 c111110
c0000 c111200
c0000 c111210
c0000 c111220
c0000 c200000
c0000 c200001
c0000 a0000000
c0000 a0000001
c0000 a0001000
c0000 a0001100
c0000 a0001101
c0000 a0001102
c0000 a0001110
c0000 a0001111
c0000 a0001120
c0000 a0001121
c0000 a0001122
c0000 a0010000
c0000 a0010010
c0000 a0010011
c0001 c0002
c0001 c0010
c0001 c0100
c0001 c0200
c0001 c1000
c0001 c1001
c0001 c1010
c0001 c1011
c0001 c1012
c0001 c1020
c0001 c1021
c0001 c1100
c0001 c1110
c0001 c1111
c0001 c1112
c0001 c2000
c0001 a00000
c0001 a00010
c0001 a00011
c0001 a00100
c0001 a00200
c0001 a01000
c0001 a01001
c0001 b00000
c0001 b00001
c0001 b00002
c0001 b00010
c0001 b00020
c0001 b00021
c0001 b00100
c0001 b00101
c0001 b00102
c0001 b00110
c0001 b00111
c0001 b00200
c0001 b00201
c0001 b00202
c0001 b00210
c0001 b01000
c0001 b01001
c0001 b01002
c0001 b01100
c0001 b01101
c0001 b01102
c0001 b01110
c0001 b01120
c0001 b01121
c0001 b01200
c0001 b01210
c0001 b01211
c0001 c00000
c0001 c00001
c0001 c00010
c0001 c00011
c0001 c00012
c0001 c00020
c0001 c00100
c0001 c00101
c0001 c01000
c0001 c02000
c0001 c02001
c0001 c10000
c0001 c10001
c0001 c10002
c0001 c10010
c0001 c10011
c0001 c10100
c0001 c10101
c0001 c10110
c0001 c10111
c0001 c10120
c0001 c10121
c0001 c10122
c0001 c10200
c0001 c10210
c0001 c10211
c0001 c11000
c0001 c11001
c0001 c11002
c0001 c11100
c0001 c11101
c0001 c11102
c0001 c11110
c0001 c11111
c0001 c11120
c0001 c11121
c0001 c11122
c0001 c20000
c0001 a000000
c0001 a000100
c0001 a000110
c0001 a000111
c0001 a000112
c0001 a001000
c0001 a001001
c0001 a001002
c0001 a002000
c0001 a002001
c0001 a002002
c0001 a010000
c0001 a010001
c0001 a010010
c0001 a010011
c0001 a010012
c0001 b000000
c0001 b000001
c0001 b000010
c0001 b000020
c0001 b000100
c0001 b000200
c0001 b000201
c0001 b000210
c0001 b000211
c0001 b000212
c0001 b001000
c0001 b001001
c0001 b001010
c0001 b001011
c0001 b001020
c0001 b001100
c0001 b001110
c0001 b001111
c0001 b001112
c0001 b002000
c0001 b002001
c0001 b002010
c0001 b002011
c0001 b002012
c0001 b002020
c0001 b002021
c0001 b002100
c0001 b002101
c0001 b002102
c0001 b010000
c0001 b010010
c0001 b010020
c0001 b011000
c0001 b011001
c0001 b011002
c0001 b011010
c0001 b011020
c0001 b011021
c0001 b011022
c0001 b011100
c0001 b011200
c0001 b011201
c0001 b011202
c0001 b011210
c0001 b011211
c0001 b011212
c0001 b012000
c0001 b012001
c0001 b012100
c0001 b012110
c0001 b012111
c0001 c000000
c0001 c000010
c0001 c000011
c0001 c000012
c0001 c000100
c0001 c000101
c0001 c000102
c0001 c000110
c0001 c000120
c0001 c000121
c0001 c000200
c0001 c001000
c0001 c001001
c0001 c001010
c0001 c001011
c0001 c010000
c0001 c010001
c0001 c010002
c0001 c020000
c0001 c020010
c0001 c100000
c0001 c100001
c0001 c100010
c0001 c100011
c0001 c100020
c0001 c100100
c0001 c100110
c0001 c100111
c0001 c100112
c0001 c101000
c0001 c101010
c0001 c101011
c0001 c101100
c0001 c101101
c0001 c101102
c0001 c101110
c0001 c101111
c0001 c101200
c0001 c101201
c0001 c101202
c0001 c101210
c0001 c101211
c0001 c101212
c0001 c101220
c0001 c102000
c0001 c102001
c0001 c102002
c0001 c102100
c0001 c102101
c0001 c102110
c0001 c110000
c0001 c110001
c0001 c110002
c0001 c110010
c0001 c110011
c0001 c110020
c0001 c110021
c0001 c111000
c0001 c111001
c0001 c111002
c0001 c111010
c0001 c111020
c0001 c111021
c0001 c111022
c0001 c111100
c0001 c111101
c0001 c111102
c0001 c111110
c0001 c111200
c0001 c111210
c0001 c111220
c0001 c200000
c0001 c200001
c0001 a0000000
c0001 a0000001
c0001 a0001000
c0001 a0001100
c0001 a0001101
c0001 a0001102
c0001 a0001110
c0001 a0001111
c0001 a0001120
c0001 a0001121
c0001 a0001122
c0001 a0010000
c0001 a0010010
c0001 a0010011
c0002 c0010
c0002 c0100
c0002 c0200
c0002 c1000
c0002 c1001
c0002 c1010
c0002 c1011
c0002 c1012
c0002 c1020
c0002 c1021
c0002 c1100
c0002 c1110
c0002 c1111
c0002 c1112
c0002 c2000
c0002 a00000
c0002 a00010
c0002 a00011
c0002 a00100
c0002 a00200
c0002 a01000
c0002 a01001
c0002 b00000
c0002 b00001
c0002 b00002
c0002 b00010
c0002 b00020
c0002 b00021
c0002 b00100
c0002 b00101
c0002 b00102
c0002 b00110
c0002 b00111
c0002 b00200
c0002 b00201
c0002 b00202
c0002 b00210
c0002 b01000
c0002 b01001
c0002 b01002
