a0 a
a0001 b0000011
a0001 b0000012
a0001 b0000100
a0001 b0000110
a0001 b0000111
a0001 b0000112
a0001 b0001000
a0001 b0001001
a0001 b0001002
a0001 b0001010
a0001 b0001020
a0001 b0002000
a0001 b0002001
a0001 b0002010
a0001 b0002020
a0001 b0002021
a0001 b0100000
a0001 b0100001
a0001 b0100010
a0001 b0100100
a0001 b0100101
a0001 b0100110
a0001 b0101000
a0001 b0101001
a0001 b0101002
a0001 b0101010
a0001 b0101011
a0001 b0101012
a0001 b0101020
a0001 b0101021
a0001 c0000000
a0001 c0000001
a0001 c0000002
a0001 c0000010
a0001 c0000011
a0001 c0000100
a0001 c0000101
a0001 c0010000
a0001 c0010001
a0001 c0010010
a0001 c0010020
a0001 c0010021
a0001 c0011000
a0001 c0011001
a0001 c0011002
a0001 c0011100
a0001 a00000000
a0001 a00000001
a0001 a00000002
a0001 a00000100
a0001 a00000110
a0001 a00000111
a0001 a00001000
a0001 a00001010
a0001 a00001011
a0001 a00001020
a0001 a00001021
a0001 a00001022
a0001 a00001100
a0001 a00001101
a0001 a00001110
a0001 a00001120
a0001 a00001121
a0001 a00001122
a0001 a00002000
a0001 a00002001
a0001 a00002100
a0001 a00002110
a0001 a00010000
a0001 a00010001
a0001 a00010010
a0001 a00010011
a0001 a00010100
a0001 a00010110
a0001 a00010111
a0001 a00010112
a0001 a00011000
a0001 a00011010
a0001 a00011011
a0001 a00011020
a0001 a00011021
a0001 a00011100
a0001 a00011200
a0001 a00011210
a0001 a00011211
a0001 a00011220
a0001 a00011221
a0001 a00012000
a0001 a00012100
a0001 a00012101
a0001 a00012102
a0001 a00012110
a0001 a00020000
a0001 a00020001
a0001 a00020010
a0001 a00021000
a0001 a00021001
a0001 a00021002
a0001 a00021010
a0001 a00021011
a0001 a00021020
a0001 a00021100
a0001 a00021101
a0002 a0010
a0002 a0011
a0002 a0020
a0002 a0021
a0002 a0100
a0002 a0110
a0002 b0000
a0002 b0001
a0002 b0002
a0002 b0100
a0002 b0101
a0002 c0000
a0002 c0010
a0002 c0011
a0002 a00000
a0002 a00001
a0002 a00002
a0002 a00010
a0002 a00011
a0002 a00012
a0002 a00020
a0002 a00021
a0002 a00100
a0002 a00101
a0002 a00102
a0002 a00110
a0002 a00111
a0002 a00112
a0002 a00200
a0002 a00210
a0002 a01000
a0002 a01100
a0002 b00000
a0002 b00001
a0002 b00010
a0002 b00020
a0002 b01000
a0002 b01001
a0002 b01010
a0002 c00000
a0002 c00001
a0002 c00100
a0002 c00110
a0002 c00111
a0002 a000000
a0002 a000001
a0002 a000010
a0002 a000011
a0002 a000020
a0002 a000021
a0002 a000100
a0002 a000101
a0002 a000110
a0002 a000111
a0002 a000112
a0002 a000120
a0002 a000121
a0002 a000200
a0002 a000210
a0002 a000211
a0002 a001000
a0002 a001001
a0002 a001002
a0002 a001010
a0002 a001011
a0002 a001020
a0002 a001100
a0002 a001110
a0002 a001111
a0002 a001120
a0002 a001121
a0002 a001122
a0002 a002000
a0002 a002001
a0002 a002002
a0002 a002100
a0002 a002101
a0002 a010000
a0002 a011000
a0002 a011001
a0002 a011002
a0002 b000000
a0002 b000001
a0002 b000010
a0002 b000011
a0002 b000100
a0002 b000101
a0002 b000102
a0002 b000200
a0002 b000201
a0002 b000202
a0002 b010000
a0002 b010001
a0002 b010010
a0002 b010011
a0002 b010100
a0002 b010101
a0002 b010102
a0002 c000000
a0002 c000001
a0002 c000010
a0002 c001000
a0002 c001001
a0002 c001002
a0002 c001100
a0002 c001110
a0002 a0000000
a0002 a0000010
a0002 a0000011
a0002 a0000100
a0002 a0000101
a0002 a0000102
a0002 a0000110
a0002 a0000111
a0002 a0000112
a0002 a0000200
a0002 a0000210
a0002 a0000211
a0002 a0001000
a0002 a0001001
a0002 a0001010
a0002 a0001011
a0002 a0001100
a0002 a0001101
a0002 a0001102
a0002 a0001110
a0002 a0001120
a0002 a0001121
a0002 a0001122
a0002 a0001200
a0002 a0001210
a0002 a0001211
a0002 a0002000
a0002 a0002001
a0002 a0002100
a0002 a0002101
a0002 a0002102
a0002 a0002110
a0002 a0002111
a0002 a0010000
a0002 a0010010
a0002 a0010020
a0002 a0010100
a0002 a0010101
a0002 a0010110
a0002 a0010111
a0002 a0010200
a0002 a0011000
a0002 a0011100
a0002 a0011110
a0002 a0011111
a0002 a0011200
a0002 a0011210
a0002 a0011211
a0002 a0011220
a0002 a0011221
a0002 a0011222
a0002 a0020000
a0002 a0020010
a0002 a0020011
a0002 a0020020
a0002 a0020021
a0002 a0020022
a0002 a0021000
a0002 a0021010
a0002 a0100000
a0002 a0100001
a0002 a0110000
a0002 a0110010
a0002 a0110011
a0002 a0110020
a0002 b0000000
a0002 b0000001
a0002 b0000010
a0002 b0000011
a0002 b0000012
a0002 b0000100
a0002 b0000110
a0002 b0000111
a0002 b0000112
a0002 b0001000
a0002 b0001001
a0002 b0001002
a0002 b0001010
a0002 b0001020
a0002 b0002000
a0002 b0002001
a0002 b0002010
a0002 b0002020
a0002 b0002021
a0002 b0100000
a0002 b0100001
a0002 b0100010
a0002 b0100100
a0002 b0100101
a0002 b0100110
a0002 b0101000
a0002 b0101001
a0002 b0101002
a0002 b0101010
a0002 b0101011
a0002 b0101012
a0002 b0101020
a0002 b0101021
a0002 c0000000
a0002 c0000001
a0002 c0000002
a0002 c0000010
a0002 c0000011
a0002 c0000100
a0002 c0000101
a0002 c0010000
a0002 c0010001
a0002 c0010010
a0002 c0010020
a0002 c0010021
a0002 c0011000
a0002 c0011001
a0002 c0011002
a0002 c0011100
a0002 a00000000
a0002 a00000001
a0002 a00000002
a0002 a00000100
a0002 a00000110
a0002 a00000111
a0002 a00001000
a0002 a00001010
a0002 a00001011
a0002 a00001020
a0002 a00001021
a0002 a00001022
a0002 a00001100
a0002 a00001101
a0002 a00001110
a0002 a00001120
a0002 a00001121
a0002 a00001122
a0002 a00002000
a0002 a00002001
a0002 a00002100
a0002 a00002110
a0002 a00010000
a0002 a00010001
a0002 a00010010
a0002 a00010011
a0002 a00010100
a0002 a00010110
a0002 a00010111
a0002 a00010112
a0002 a00011000
a0002 a00011010
a0002 a00011011
a0002 a00011020
a0002 a00011021
a0002 a00011100
a0002 a00011200
a0002 a00011210
a0002 a00011211
a0002 a00011220
a0002 a00011221
a0002 a00012000
a0002 a00012100
a0002 a00012101
a0002 a00012102
a0002 a00012110
a0002 a00020000
a0002 a00020001
a0002 a00020010
a0002 a00021000
a0002 a00021001
a0002 a00021002
a0002 a00021010
a0002 a00021011
a0002 a00021020
a0002 a00021100
a0002 a00021101
a0010 a0011
a0010 a0020
a0010 a0021
a0010 a0100
a0010 a0110
a0010 b0000
a0010 b0001
a0010 b0002
a0010 b0100
a0010 b0101
a0010 c0000
a0010 c0010
a0010 c0011
a0010 a00000
a0010 a00001
a0010 a00002
a0010 a00010
a0010 a00011
a0010 a00012
a0010 a00020
a0010 a00021
a0010 a00100
a0010 a00101
a0010 a00102
a0010 a00110
a0010 a00111
a0010 a00112
a0010 a00200
a0010 a00210
a0010 a01000
a0010 a01100
a0010 b00000
a0010 b00001
a0010 b00010
a0010 b00020
a0010 b01000
a0010 b01001
a0010 b01010
a0010 c00000
a0010 c00001
a0010 c00100
a0010 c00110
a0010 c00111
a0010 a000000
a0010 a000001
a0010 a000010
a0010 a000011
a0010 a000020
a0010 a000021
a0010 a000100
a0010 a000101
a0010 a000110
a0010 a000111
a0010 a000112
a0010 a000120
a0010 a000121
a0010 a000200
a0010 a000210
a0010 a000211
a0010 a001000
a0010 a001001
a0010 a001002
a0010 a001010
a0010 a001011
a0010 a001020
a0010 a001100
a0010 a001110
a0010 a001111
a0010 a001120
a0010 a001121
a0010 a001122
a0010 a002000
a0010 a002001
a0010 a002002
a0010 a002100
a0010 a002101
a0010 a010000
a0010 a011000
a0010 a011001
a0010 a011002
a0010 b000000
a0010 b000001
a0010 b000010
a0010 b000011
a0010 b000100
a0010 b000101
a0010 b000102
a0010 b000200
a0010 b000201
a0010 b000202
a0010 b010000
a0010 b010001
a0010 b010010
a0010 b010011
a0010 b010100
a0010 b010101
a0010 b010102
a0010 c000000
a0010 c000001
a0010 c000010
a0010 c001000
a0010 c001001
a0010 c001002
a0010 c001100
a0010 c001110
a0010 a0000000
a0010 a0000010
a0010 a0000011
a0010 a0000100
a0010 a0000101
a0010 a0000102
a0010 a0000110
a0010 a0000111
a0010 a0000112
a0010 a0000200
a0010 a0000210
a0010 a0000211
a0010 a0001000
a0010 a0001001
a0010 a0001010
a0010 a0001011
a0010 a0001100
a0010 a0001101
a0010 a0001102
a0010 a0001110
a0010 a0001120
a0010 a0001121
a0010 a0001122
a0010 a0001200
a0010 a0001210
a0010 a0001211
a0010 a0002000
a0010 a0002001
a0010 a0002100
a0010 a0002101
a0010 a0002102
a0010 a0002110
a0010 a0002111
a0010 a0010000
a0010 a0010010
a0010 a0010020
a0010 a0010100
a0010 a0010101
a0010 a0010110
a0010 a0010111
a0010 a0010200
a0010 a0011000
a0010 a0011100
a0010 a0011110
a0010 a0011111
a0010 a0011200
a0010 a0011210
a0010 a0011211
a0010 a0011220
a0010 a0011221
a0010 a0011222
a0010 a0020000
a0010 a0020010
a0010 a0020011
a0010 a0020020
a0010 a0020021
a0010 a0020022
a0010 a0021000
a0010 a0021010
a0010 a0100000
a0010 a0100001
a0010 a0110000
a0010 a0110010
a0010 a0110011
a0010 a0110020
a0010 b0000000
a0010 b0000001
a0010 b0000010
a0010 b0000011
a0010 b0000012
a0010 b0000100
a0010 b0000110
a0010 b0000111
a0010 b0000112
a0010 b0001000
a0010 b0001001
a0010 b0001002
a0010 b0001010
a0010 b0001020
a0010 b0002000
a0010 b0002001
a0010 b0002010
a0010 b0002020
a0010 b0002021
a0010 b0100000
a0010 b0100001
a0010 b0100010
a0010 b0100100
a0010 b0100101
a0010 b0100110
a0010 b0101000
a0010 b0101001
a0010 b0101002
a0010 b0101010
a0010 b0101011
a0010 b0101012
a0010 b0101020
a0010 b0101021
a0010 c0000000
a0010 c0000001
a0010 c0000002
a0010 c0000010
a0010 c0000011
a0010 c0000100
a0010 c0000101
a0010 c0010000
a0010 c0010001
a0010 c0010010
a0010 c0010020
a0010 c0010021
a0010 c0011000
a0010 c0011001
a0010 c0011002
a0010 c0011100
a0010 a00000000
a0010 a00000001
a0010 a00000002
a0010 a00000100
a0010 a00000110
a0010 a00000111
a0010 a00001000
a0010 a00001010
a0010 a00001011
a0010 a00001020
a0010 a00001021
a0010 a00001022
a0010 a00001100
a0010 a00001101
a0010 a00001110
a0010 a00001120
a0010 a00001121
a0010 a00001122
a0010 a00002000
a0010 a00002001
a0010 a00002100
a0010 a00002110
a0010 a00010000
a0010 a00010001
a0010 a00010010
a0010 a00010011
a0010 a00010100
a0010 a00010110
a0010 a00010111
a0010 a00010112
a0010 a00011000
a0010 a00011010
a0010 a00011011
a0010 a00011020
a0010 a00011021
a0010 a00011100
a0010 a00011200
a0010 a00011210
a0010 a00011211
a0010 a00011220
a0010 a00011221
a0010 a00012000
a0010 a00012100
a0010 a00012101
a0010 a00012102
a0010 a00012110
a0010 a00020000
a0010 a00020001
a0010 a00020010
a0010 a00021000
a0010 a00021001
a0010 a00021002
a0010 a00021010
a0010 a00021011
a0010 a00021020
a0010 a00021100
a0010 a00021101
a0011 a0020
a0011 a0021
a0011 a0100
a0011 a0110
a0011 b0000
a0011 b0001
a0011 b0002
a0011 b0100
a0011 b0101
a0011 c0000
a0011 c0010
a0011 c0011
a0011 a00000
a0011 a00001
a0011 a00002
a0011 a00010
a0011 a00011
a0011 a00012
a0011 a00020
a0011 a00021
a0011 a00100
a0011 a00101
a0011 a00102
a0011 a00110
a0011 a00111
a0011 a00112
a0011 a00200
a0011 a00210
a0011 a01000
a0011 a01100
a0011 b00000
a0011 b00001
a0011 b00010
a0011 b00020
a0011 b01000
a0011 b01001
a0011 b01010
a0011 c00000
a0011 c00001
a0011 c00100
a0011 c00110
a0011 c00111
a0011 a000000
a0011 a000001
a0011 a000010
a0011 a000011
a0011 a000020
a0011 a000021
a0011 a000100
a0011 a000101
a0011 a000110
a0011 a000111
a0011 a000112
a0011 a000120
a0011 a000121
a0011 a000200
a0011 a000210
a0011 a000211
a0011 a001000
a0011 a001001
a0011 a001002
a0011 a001010
a0011 a001011
a0011 a001020
a0011 a001100
a0011 a001110
a0011 a001111
a0011 a001120
a0011 a001121
a0011 a001122
a0011 a002000
a0011 a002001
a0011 a002002
a0011 a002100
a0011 a002101
a0011 a010000
a0011 a011000
a0011 a011001
a0011 a011002
a0011 b000000
a0011 b000001
a0011 b000010
a0011 b000011
a0011 b000100
a0011 b000101
a0011 b000102
a0011 b000200
a0011 b000201
a0011 b000202
a0011 b010000
a0011 b010001
a0011 b010010
a0011 b010011
a0011 b010100
a0011 b010101
a0011 b010102
a0011 c000000
a0011 c000001
a0011 c000010
a0011 c001000
a0011 c001001
a0011 c001002
a0011 c001100
a0011 c001110
a0011 a0000000
a0011 a0000010
a0011 a0000011
a0011 a0000100
a0011 a0000101
a0011 a0000102
a0011 a0000110
a0011 a0000111
a0011 a0000112
a0011 a0000200
a0011 a0000210
a0011 a0000211
a0011 a0001000
a0011 a0001001
a0011 a0001010
a0011 a0001011
a0011 a0001100
a0011 a0001101
a0011 a0001102
a0011 a0001110
a0011 a0001120
a0011 a0001121
a0011 a0001122
a0011 a0001200
a0011 a0001210
a0011 a0001211
a0011 a0002000
a0011 a0002001
a0011 a0002100
a0011 a0002101
a0011 a0002102
a0011 a0002110
a0011 a0002111
a0011 a0010000
a0011 a0010010
a0011 a0010020
a0011 a0010100
a0011 a0010101
a0011 a0010110
a0011 a0010111
a0011 a0010200
a0011 a0011000
a0011 a0011100
a0011 a0011110
a0011 a0011111
a0011 a0011200
a0011 a0011210
a0011 a0011211
a0011 a0011220
a0011 a0011221
a0011 a0011222
a0011 a0020000
a0011 a0020010
a0011 a0020011
a0011 a0020020
a0011 a0020021
a0011 a0020022
a0011 a0021000
a0011 a0021010
a0011 a0100000
a0011 a0100001
a0011 a0110000
a0011 a0110010
a0011 a0110011
a0011 a0110020
a0011 b0000000
a0011 b0000001
a0011 b0000010
a0011 b0000011
a0011 b0000012
a0011 b0000100
a0011 b0000110
a0011 b0000111
a0011 b0000112
a0011 b0001000
a0011 b0001001
a0011 b0001002
a0011 b0001010
a0011 b0001020
a0011 b0002000
a0011 b0002001
a0011 b0002010
a0011 b0002020
a0011 b0002021
a0011 b0100000
a0011 b0100001
a0011 b0100010
a0011 b0100100
a0011 b0100101
a0011 b0100110
a0011 b0101000
a0011 b0101001
a0011 b0101002
a0011 b0101010
a0011 b0101011
a0011 b0101012
a0011 b0101020
a0011 b0101021
a0011 c0000000
a0011 c0000001
a0011 c0000002
a0011 c0000010
a0011 c0000011
a0011 c0000100
a0011 c0000101
a0011 c0010000
a0011 c0010001
a0011 c0010010
a0011 c0010020
a0011 c0010021
a0011 c0011000
a0011 c0011001
a0011 c0011002
a0011 c0011100
a0011 a00000000
a0011 a00000001
a0011 a00000002
a0011 a00000100
a0011 a00000110
a0011 a00000111
a0011 a00001000
a0011 a00001010
a0011 a00001011
a0011 a00001020
a0011 a00001021
a0011 a00001022
a0011 a00001100
a0011 a00001101
a0011 a00001110
a0011 a00001120
a0011 a00001121
a0011 a00001122
a0011 a00002000
a0011 a00002001
a0011 a00002100
a0011 a00002110
a0011 a00010000
a0011 a00010001
a0011 a00010010
a0011 a00010011
a0011 a00010100
a0011 a00010110
a0011 a00010111
a0011 a00010112
a0011 a00011000
a0011 a00011010
a0011 a00011011
a0011 a00011020
a0011 a00011021
a0011 a00011100
a0011 a00011200
a0011 a00011210
a0011 a00011211
a0011 a00011220
a0011 a00011221
a0011 a00012000
a0011 a00012100
a0011 a00012101
a0011 a00012102
a0011 a00012110
a0011 a00020000
a0011 a00020001
a0011 a00020010
a0011 a00021000
a0011 a00021001
a0011 a00021002
a0011 a00021010
a0011 a00021011
a0011 a00021020
a0011 a00021100
a0011 a00021101
a0020 a0021
a0020 a0100
a0020 a0110
a0020 b0000
a0020 b0001
a0020 b0002
a0020 b0100
a0020 b0101
a0020 c0000
a0020 c0010
a0020 c0011
a0020 a00000
a0020 a00001
a0020 a00002
a0020 a00010
a0020 a00011
a0020 a00012
a0020 a00020
a0020 a00021
a0020 a00100
a0020 a00101
a0020 a00102
a0020 a00110
a0020 a00111
a0020 a00112
a0020 a00200
a0020 a00210
a0020 a01000
a0020 a01100
a0020 b00000
a0020 b00001
a0020 b00010
a0020 b00020
a0020 b01000
a0020 b01001
a0020 b01010
a0020 c00000
a0020 c00001
a0020 c00100
a0020 c00110
a0020 c00111
a0020 a000000
a0020 a000001
a0020 a000010
a0020 a000011
a0020 a000020
a0020 a000021
a0020 a000100
a0020 a000101
a0020 a000110
a0020 a000111
a0020 a000112
a0020 a000120
a0020 a000121
a0020 a000200
a0020 a000210
a0020 a000211
a0020 a001000
a0020 a001001
a0020 a001002
a0020 a001010
a0020 a001011
a0020 a001020
a0020 a001100
a0020 a001110
a0020 a001111
a0020 a001120
a0020 a001121
a0020 a001122
a0020 a002000
a0020 a002001
a0020 a002002
a0020 a002100
a0020 a002101
a0020 a010000
a0020 a011000
a0020 a011001
a0020 a011002
a0020 b000000
a0020 b000001
a0020 b000010
a0020 b000011
a0020 b000100
a0020 b000101
a0020 b000102
a0020 b000200
a0020 b000201
a0020 b000202
a0020 b010000
a0020 b010001
a0020 b010010
a0020 b010011
a0020 b010100
a0020 b010101
a0020 b010102
a0020 c000000
a0020 c000001
a0020 c000010
a0020 c001000
a0020 c001001
a0020 c001002
a0020 c001100
a0020 c001110
a0020 a0000000
a0020 a0000010
a0020 a0000011
a0020 a0000100
a0020 a0000101
a0020 a0000102
a0020 a0000110
a0020 a0000111
a0020 a0000112
a0020 a0000200
a0020 a0000210
a0020 a0000211
a0020 a0001000
a0020 a0001001
a0020 a0001010
a0020 a0001011
a0020 a0001100
a0020 a0001101
a0020 a0001102
a0020 a0001110
a0020 a0001120
a0020 a0001121
a0020 a0001122
a0020 a0001200
a0020 a0001210
a0020 a0001211
a0020 a0002000
a0020 a0002001
a0020 a0002100
a0020 a0002101
a0020 a0002102
a0020 a0002110
a0020 a0002111
a0020 a0010000
a0020 a0010010
a0020 a0010020
a0020 a0010100
a0020 a0010101
a0020 a0010110
a0020 a0010111
a0020 a0010200
a0020 a0011000
a0020 a0011100
a0020 a0011110
a0020 a0011111
a0020 a0011200
a0020 a0011210
a0020 a0011211
a0020 a0011220
a0020 a0011221
a0020 a0011222
a0020 a0020000
a0020 a0020010
a0020 a0020011
a0020 a0020020
a0020 a0020021
a0020 a0020022
a0020 a0021000
a0020 a0021010
a0020 a0100000
a0020 a0100001
a0020 a0110000
a0020 a0110010
a0020 a0110011
a0020 a0110020
a0020 b0000000
a0020 b0000001
a0020 b0000010
a0020 b0000011
a0020 b0000012
a0020 b0000100
a0020 b0000110
a0020 b0000111
a0020 b0000112
a0020 b0001000
a0020 b0001001
a0020 b0001002
a0020 b0001010
a0020 b0001020
a0020 b0002000
a0020 b0002001
a0020 b0002010
a0020 b0002020
a0020 b0002021
a0020 b0100000
a0020 b0100001
a0020 b0100010
a0020 b0100100
a0020 b0100101
a0020 b0100110
a0020 b0101000
a0020 b0101001
a0020 b0101002
a0020 b0101010
a0020 b0101011
a0020 b0101012
a0020 b0101020
a0020 b0101021
a0020 c0000000
a0020 c0000001
a0020 c0000002
a0020 c0000010
a0020 c0000011
a0020 c0000100
a0020 c0000101
a0020 c0010000
a0020 c0010001
a0020 c0010010
a0020 c0010020
a0020 c0010021
a0020 c0011000
a0020 c0011001
a0020 c0011002
a0020 c0011100
a0020 a00000000
a0020 a00000001
a0020 a00000002
a0020 a00000100
a0020 a00000110
a0020 a00000111
a0020 a00001000
a0020 a00001010
a0020 a00001011
a0020 a00001020
a0020 a00001021
a0020 a00001022
a0020 a00001100
a0020 a00001101
a0020 a00001110
a0020 a00001120
a0020 a00001121
a0020 a00001122
a0020 a00002000
a0020 a00002001
a0020 a00002100
a0020 a00002110
a0020 a00010000
a0020 a00010001
a0020 a00010010
a0020 a00010011
a0020 a00010100
a0020 a00010110
a0020 a00010111
a0020 a00010112
a0020 a00011000
a0020 a00011010
a0020 a00011011
a0020 a00011020
a0020 a00011021
a0020 a00011100
a0020 a00011200
a0020 a00011210
a0020 a00011211
a0020 a00011220
a0020 a00011221
a0020 a00012000
a0020 a00012100
a0020 a00012101
a0020 a00012102
a0020 a00012110
a0020 a00020000
a0020 a00020001
a0020 a00020010
a0020 a00021000
a0020 a00021001
a0020 a00021002
a0020 a00021010
a0020 a00021011
a0020 a00021020
a0020 a00021100
a0020 a00021101
a0021 a0100
a0021 a0110
a0021 b0000
a0021 b0001
a0021 b0002
a0021 b0100
a0021 b0101
a0021 c0000
a0021 c0010
a0021 c0011
a0021 a00000
a0021 a00001
a0021 a00002
a0021 a00010
a0021 a00011
a0021 a00012
a0021 a00020
a0021 a00021
a0021 a00100
a0021 a00101
a0021 a00102
a0021 a00110
a0021 a00111
a0021 a00112
a0021 a00200
a0021 a00210
a0021 a01000
a0021 a01100
a0021 b00000
a0021 b00001
a0021 b00010
a0021 b00020
a0021 b01000
a0021 b01001
a0021 b01010
a0021 c00000
a0021 c00001
a0021 c00100
a0021 c00110
a0021 c00111
a0021 a000000
a0021 a000001
a0021 a000010
a0021 a000011
a0021 a000020
a0021 a000021
a0021 a000100
a0021 a000101
a0021 a000110
a0021 a000111
a0021 a000112
a0021 a000120
a0021 a000121
a0021 a000200
a0021 a000210
a0021 a000211
a0021 a001000
a0021 a001001
a0021 a001002
a0021 a001010
a0021 a001011
a0021 a001020
a0021 a001100
a0021 a001110
a0021 a001111
a0021 a001120
a0021 a001121
a0021 a001122
a0021 a002000
a0021 a002001
a0021 a002002
a0021 a002100
a0021 a002101
a0021 a010000
a0021 a011000
a0021 a011001
a0021 a011002
a0021 b000000
a0021 b000001
a0021 b000010
a0021 b000011
a0021 b000100
a0021 b000101
a0021 b000102
a0021 b000200
a0021 b000201
a0021 b000202
a0021 b010000
a0021 b010001
a0021 b010010
a0021 b010011
a0021 b010100
a0021 b010101
a0021 b010102
a0021 c000000
a0021 c000001
a0021 c000010
a0021 c001000
a0021 c001001
a0021 c001002
a0021 c001100
a0021 c001110
a0021 a0000000
a0021 a0000010
a0021 a0000011
a0021 a0000100
a0021 a0000101
a0021 a0000102
a0021 a0000110
a0021 a0000111
a0021 a0000112
a0021 a0000200
a0021 a0000210
a0021 a0000211
a0021 a0001000
a0021 a0001001
a0021 a0001010
a0021 a0001011
a0021 a0001100
a0021 a0001101
a0021 a0001102
a0021 a0001110
a0021 a0001120
a0021 a0001121
a0021 a0001122
a0021 a0001200
a0021 a0001210
a0021 a0001211
a0021 a0002000
a0021 a0002001
a0021 a0002100
a0021 a0002101
a0021 a0002102
a0021 a0002110
a0021 a0002111
a0021 a0010000
a0021 a0010010
a0021 a0010020
a0021 a0010100
a0021 a0010101
a0021 a0010110
a0021 a0010111
a0021 a0010200
a0021 a0011000
a0021 a0011100
a0021 a0011110
a0021 a0011111
a0021 a0011200
a0021 a0011210
a0021 a0011211
a0021 a0011220
a0021 a0011221
a0021 a0011222
a0021 a0020000
a0021 a0020010
a0021 a0020011
a0021 a0020020
a0021 a0020021
a0021 a0020022
a0021 a0021000
a0021 a0021010
a0021 a0100000
a0021 a0100001
a0021 a0110000
a0021 a0110010
a0021 a0110011
a0021 a0110020
a0021 b0000000
a0021 b0000001
a0021 b0000010
a0021 b0000011
a0021 b0000012
a0021 b0000100
a0021 b0000110
a0021 b0000111
a0021 b0000112
a0021 b0001000
a0021 b0001001
a0021 b0001002
a0021 b0001010
a0021 b0001020
a0021 b0002000
a0021 b0002001
a0021 b0002010
a0021 b0002020
a0021 b0002021
a0021 b0100000
a0021 b0100001
a0021 b0100010
