a0 a
a01101 b01000120
a01101 b01000121
a01101 b01000200
a01101 b01000201
a01101 b01000202
a01101 b01000210
a01101 b01000211
a01101 b01000220
a01101 b01001000
a01101 b01001001
a01101 b01001010
a01101 b01001011
a01101 b01001012
a01101 b01002000
a01101 b01002001
a01101 b01002100
a01101 b01002200
a01101 b01002201
a01101 b01010000
a01101 b01010100
a01101 b01010110
a01101 b01010111
a01101 b01010120
a01101 b01010200
a01102 b00000
a01102 b00001
a01102 b00100
a01102 b01000
a01102 b01001
a01102 b01002
a01102 b01010
a01102 b01011
a01102 b01012
a01102 b01020
a01102 b10000
a01102 b10010
a01102 b10011
a01102 b10012
a01102 b10100
a01102 b10110
a01102 b10111
a01102 b10120
a01102 a000000
a01102 a000010
a01102 a000011
a01102 a000012
a01102 a010000
a01102 a010001
a01102 a010010
a01102 a010011
a01102 a011000
a01102 a011010
a01102 a011011
a01102 a011012
a01102 a011020
a01102 b000000
a01102 b000001
a01102 b000002
a01102 b000010
a01102 b001000
a01102 b001001
a01102 b010000
a01102 b010001
a01102 b010002
a01102 b010010
a01102 b010020
a01102 b010021
a01102 b010022
a01102 b010100
a01102 b010101
a01102 b010102
a01102 b010110
a01102 b010111
a01102 b010120
a01102 b010121
a01102 b010200
a01102 b100000
a01102 b100001
a01102 b100100
a01102 b100110
a01102 b100111
a01102 b100112
a01102 b100120
a01102 b101000
a01102 b101001
a01102 b101002
a01102 b101100
a01102 b101101
a01102 b101102
a01102 b101110
a01102 b101200
a01102 b101201
a01102 a0000000
a01102 a0000100
a01102 a0000101
a01102 a0000110
a01102 a0000111
a01102 a0000120
a01102 a0100000
a01102 a0100001
a01102 a0100002
a01102 a0100010
a01102 a0100011
a01102 a0100100
a01102 a0100101
a01102 a0100110
a01102 a0100111
a01102 a0110000
a01102 a0110100
a01102 a0110101
a01102 a0110102
a01102 a0110110
a01102 a0110111
a01102 a0110120
a01102 a0110121
a01102 a0110122
a01102 a0110200
a01102 b0000000
a01102 b0000010
a01102 b0000011
a01102 b0000012
a01102 b0000020
a01102 b0000021
a01102 b0000100
a01102 b0010000
a01102 b0010010
a01102 b0010011
a01102 b0100000
a01102 b0100010
a01102 b0100011
a01102 b0100012
a01102 b0100020
a01102 b0100021
a01102 b0100022
a01102 b0100100
a01102 b0100101
a01102 b0100200
a01102 b0100210
a01102 b0100220
a01102 b0101000
a01102 b0101010
a01102 b0101011
a01102 b0101012
a01102 b0101020
a01102 b0101021
a01102 b0101022
a01102 b0101100
a01102 b0101101
a01102 b0101110
a01102 b0101111
a01102 b0101200
a01102 b0101201
a01102 b0101202
a01102 b0101210
a01102 b0101211
a01102 b0101212
a01102 b0102000
a01102 b0102001
a01102 b0102002
a01102 b1000000
a01102 b1000010
a01102 b1000011
a01102 b1001000
a01102 b1001001
a01102 b1001100
a01102 b1001101
a01102 b1001110
a01102 b1001120
a01102 b1001121
a01102 b1001122
a01102 b1001200
a01102 b1001201
a01102 b1010000
a01102 b1010001
a01102 b1010002
a01102 b1010010
a01102 b1010011
a01102 b1010012
a01102 b1010020
a01102 b1010021
a01102 b1011000
a01102 b1011010
a01102 b1011011
a01102 b1011020
a01102 b1011100
a01102 b1012000
a01102 b1012001
a01102 b1012002
a01102 b1012010
a01102 b1012011
a01102 a00000000
a01102 a00001000
a01102 a00001001
a01102 a00001010
a01102 a00001011
a01102 a00001100
a01102 a00001101
a01102 a00001110
a01102 a00001111
a01102 a00001112
a01102 a00001200
a01102 a00001201
a01102 a01000000
a01102 a01000001
a01102 a01000010
a01102 a01000020
a01102 a01000100
a01102 a01000101
a01102 a01000110
a01102 a01000111
a01102 a01001000
a01102 a01001001
a01102 a01001010
a01102 a01001011
a01102 a01001100
a01102 a01001110
a01102 a01001111
a01102 a01100000
a01102 a01100001
a01102 a01101000
a01102 a01101001
a01102 a01101002
a01102 a01101010
a01102 a01101020
a01102 a01101100
a01102 a01101101
a01102 a01101102
a01102 a01101110
a01102 a01101111
a01102 a01101112
a01102 a01101200
a01102 a01101201
a01102 a01101210
a01102 a01101211
a01102 a01101220
a01102 a01101221
a01102 a01102000
a01102 b00000000
a01102 b00000001
a01102 b00000100
a01102 b00000110
a01102 b00000120
a01102 b00000121
a01102 b00000122
a01102 b00000200
a01102 b00000210
a01102 b00000211
a01102 b00000212
a01102 b00001000
a01102 b00001001
a01102 b00001002
a01102 b00100000
a01102 b00100001
a01102 b00100002
a01102 b00100100
a01102 b00100110
a01102 b00100111
a01102 b01000000
a01102 b01000001
a01102 b01000100
a01102 b01000101
a01102 b01000110
a01102 b01000120
a01102 b01000121
a01102 b01000200
a01102 b01000201
a01102 b01000202
a01102 b01000210
a01102 b01000211
a01102 b01000220
a01102 b01001000
a01102 b01001001
a01102 b01001010
a01102 b01001011
a01102 b01001012
a01102 b01002000
a01102 b01002001
a01102 b01002100
a01102 b01002200
a01102 b01002201
a01102 b01010000
a01102 b01010100
a01102 b01010110
a01102 b01010111
a01102 b01010120
a01102 b01010200
b00000 b00001
b00000 b00100
b00000 b01000
b00000 b01001
b00000 b01002
b00000 b01010
b00000 b01011
b00000 b01012
b00000 b01020
b00000 b10000
b00000 b10010
b00000 b10011
b00000 b10012
b00000 b10100
b00000 b10110
b00000 b10111
b00000 b10120
b00000 a000000
b00000 a000010
b00000 a000011
b00000 a000012
b00000 a010000
b00000 a010001
b00000 a010010
b00000 a010011
b00000 a011000
b00000 a011010
b00000 a011011
b00000 a011012
b00000 a011020
b00000 b000000
b00000 b000001
b00000 b000002
b00000 b000010
b00000 b001000
b00000 b001001
b00000 b010000
b00000 b010001
b00000 b010002
b00000 b010010
b00000 b010020
b00000 b010021
b00000 b010022
b00000 b010100
b00000 b010101
b00000 b010102
b00000 b010110
b00000 b010111
b00000 b010120
b00000 b010121
b00000 b010200
b00000 b100000
b00000 b100001
b00000 b100100
b00000 b100110
b00000 b100111
b00000 b100112
b00000 b100120
b00000 b101000
b00000 b101001
b00000 b101002
b00000 b101100
b00000 b101101
b00000 b101102
b00000 b101110
b00000 b101200
b00000 b101201
b00000 a0000000
b00000 a0000100
b00000 a0000101
b00000 a0000110
b00000 a0000111
b00000 a0000120
b00000 a0100000
b00000 a0100001
b00000 a0100002
b00000 a0100010
b00000 a0100011
b00000 a0100100
b00000 a0100101
b00000 a0100110
b00000 a0100111
b00000 a0110000
b00000 a0110100
b00000 a0110101
b00000 a0110102
b00000 a0110110
b00000 a0110111
b00000 a0110120
b00000 a0110121
b00000 a0110122
b00000 a0110200
b00000 b0000000
b00000 b0000010
b00000 b0000011
b00000 b0000012
b00000 b0000020
b00000 b0000021
b00000 b0000100
b00000 b0010000
b00000 b0010010
b00000 b0010011
b00000 b0100000
b00000 b0100010
b00000 b0100011
b00000 b0100012
b00000 b0100020
b00000 b0100021
b00000 b0100022
b00000 b0100100
b00000 b0100101
b00000 b0100200
b00000 b0100210
b00000 b0100220
b00000 b0101000
b00000 b0101010
b00000 b0101011
b00000 b0101012
b00000 b0101020
b00000 b0101021
b00000 b0101022
b00000 b0101100
b00000 b0101101
b00000 b0101110
b00000 b0101111
b00000 b0101200
b00000 b0101201
b00000 b0101202
b00000 b0101210
b00000 b0101211
b00000 b0101212
b00000 b0102000
b00000 b0102001
b00000 b0102002
b00000 b1000000
b00000 b1000010
b00000 b1000011
b00000 b1001000
b00000 b1001001
b00000 b1001100
b00000 b1001101
b00000 b1001110
b00000 b1001120
b00000 b1001121
b00000 b1001122
b00000 b1001200
b00000 b1001201
b00000 b1010000
b00000 b1010001
b00000 b1010002
b00000 b1010010
b00000 b1010011
b00000 b1010012
b00000 b1010020
b00000 b1010021
b00000 b1011000
b00000 b1011010
b00000 b1011011
b00000 b1011020
b00000 b1011100
b00000 b1012000
b00000 b1012001
b00000 b1012002
b00000 b1012010
b00000 b1012011
b00000 a00000000
b00000 a00001000
b00000 a00001001
b00000 a00001010
b00000 a00001011
b00000 a00001100
b00000 a00001101
b00000 a00001110
b00000 a00001111
b00000 a00001112
b00000 a00001200
b00000 a00001201
b00000 a01000000
b00000 a01000001
b00000 a01000010
b00000 a01000020
b00000 a01000100
b00000 a01000101
b00000 a01000110
b00000 a01000111
b00000 a01001000
b00000 a01001001
b00000 a01001010
b00000 a01001011
b00000 a01001100
b00000 a01001110
b00000 a01001111
b00000 a01100000
b00000 a01100001
b00000 a01101000
b00000 a01101001
b00000 a01101002
b00000 a01101010
b00000 a01101020
b00000 a01101100
b00000 a01101101
b00000 a01101102
b00000 a01101110
b00000 a01101111
b00000 a01101112
b00000 a01101200
b00000 a01101201
b00000 a01101210
b00000 a01101211
b00000 a01101220
b00000 a01101221
b00000 a01102000
b00000 b00000000
b00000 b00000001
b00000 b00000100
b00000 b00000110
b00000 b00000120
b00000 b00000121
b00000 b00000122
b00000 b00000200
b00000 b00000210
b00000 b00000211
b00000 b00000212
b00000 b00001000
b00000 b00001001
b00000 b00001002
b00000 b00100000
b00000 b00100001
b00000 b00100002
b00000 b00100100
b00000 b00100110
b00000 b00100111
b00000 b01000000
b00000 b01000001
b00000 b01000100
b00000 b01000101
b00000 b01000110
b00000 b01000120
b00000 b01000121
b00000 b01000200
b00000 b01000201
b00000 b01000202
b00000 b01000210
b00000 b01000211
b00000 b01000220
b00000 b01001000
b00000 b01001001
b00000 b01001010
b00000 b01001011
b00000 b01001012
b00000 b01002000
b00000 b01002001
b00000 b01002100
b00000 b01002200
b00000 b01002201
b00000 b01010000
b00000 b01010100
b00000 b01010110
b00000 b01010111
b00000 b01010120
b00000 b01010200
b00001 b00100
b00001 b01000
b00001 b01001
b00001 b01002
b00001 b01010
b00001 b01011
b00001 b01012
b00001 b01020
b00001 b10000
b00001 b10010
b00001 b10011
b00001 b10012
b00001 b10100
b00001 b10110
b00001 b10111
b00001 b10120
b00001 a000000
b00001 a000010
b00001 a000011
b00001 a000012
b00001 a010000
b00001 a010001
b00001 a010010
b00001 a010011
b00001 a011000
b00001 a011010
b00001 a011011
b00001 a011012
b00001 a011020
b00001 b000000
b00001 b000001
b00001 b000002
b00001 b000010
b00001 b001000
b00001 b001001
b00001 b010000
b00001 b010001
b00001 b010002
b00001 b010010
b00001 b010020
b00001 b010021
b00001 b010022
b00001 b010100
b00001 b010101
b00001 b010102
b00001 b010110
b00001 b010111
b00001 b010120
b00001 b010121
b00001 b010200
b00001 b100000
b00001 b100001
b00001 b100100
b00001 b100110
b00001 b100111
b00001 b100112
b00001 b100120
b00001 b101000
b00001 b101001
b00001 b101002
b00001 b101100
b00001 b101101
b00001 b101102
b00001 b101110
b00001 b101200
b00001 b101201
b00001 a0000000
b00001 a0000100
b00001 a0000101
b00001 a0000110
b00001 a0000111
b00001 a0000120
b00001 a0100000
b00001 a0100001
b00001 a0100002
b00001 a0100010
b00001 a0100011
b00001 a0100100
b00001 a0100101
b00001 a0100110
b00001 a0100111
b00001 a0110000
b00001 a0110100
b00001 a0110101
b00001 a0110102
b00001 a0110110
b00001 a0110111
b00001 a0110120
b00001 a0110121
b00001 a0110122
b00001 a0110200
b00001 b0000000
b00001 b0000010
b00001 b0000011
b00001 b0000012
b00001 b0000020
b00001 b0000021
b00001 b0000100
b00001 b0010000
b00001 b0010010
b00001 b0010011
b00001 b0100000
b00001 b0100010
b00001 b0100011
b00001 b0100012
b00001 b0100020
b00001 b0100021
b00001 b0100022
b00001 b0100100
b00001 b0100101
b00001 b0100200
b00001 b0100210
b00001 b0100220
b00001 b0101000
b00001 b0101010
b00001 b0101011
b00001 b0101012
b00001 b0101020
b00001 b0101021
b00001 b0101022
b00001 b0101100
b00001 b0101101
b00001 b0101110
b00001 b0101111
b00001 b0101200
b00001 b0101201
b00001 b0101202
b00001 b0101210
b00001 b0101211
b00001 b0101212
b00001 b0102000
b00001 b0102001
b00001 b0102002
b00001 b1000000
b00001 b1000010
b00001 b1000011
b00001 b1001000
b00001 b1001001
b00001 b1001100
b00001 b1001101
b00001 b1001110
b00001 b1001120
b00001 b1001121
b00001 b1001122
b00001 b1001200
b00001 b1001201
b00001 b1010000
b00001 b1010001
b00001 b1010002
b00001 b1010010
b00001 b1010011
b00001 b1010012
b00001 b1010020
b00001 b1010021
b00001 b1011000
b00001 b1011010
b00001 b1011011
b00001 b1011020
b00001 b1011100
b00001 b1012000
b00001 b1012001
b00001 b1012002
b00001 b1012010
b00001 b1012011
b00001 a00000000
b00001 a00001000
b00001 a00001001
b00001 a00001010
b00001 a00001011
b00001 a00001100
b00001 a00001101
b00001 a00001110
b00001 a00001111
b00001 a00001112
b00001 a00001200
b00001 a00001201
b00001 a01000000
b00001 a01000001
b00001 a01000010
b00001 a01000020
b00001 a01000100
b00001 a01000101
b00001 a01000110
b00001 a01000111
b00001 a01001000
b00001 a01001001
b00001 a01001010
b00001 a01001011
b00001 a01001100
b00001 a01001110
b00001 a01001111
b00001 a01100000
b00001 a01100001
b00001 a01101000
b00001 a01101001
b00001 a01101002
b00001 a01101010
b00001 a01101020
b00001 a01101100
b00001 a01101101
b00001 a01101102
b00001 a01101110
b00001 a01101111
b00001 a01101112
b00001 a01101200
b00001 a01101201
b00001 a01101210
b00001 a01101211
b00001 a01101220
b00001 a01101221
b00001 a01102000
b00001 b00000000
b00001 b00000001
b00001 b00000100
b00001 b00000110
b00001 b00000120
b00001 b00000121
b00001 b00000122
b00001 b00000200
b00001 b00000210
b00001 b00000211
b00001 b00000212
b00001 b00001000
b00001 b00001001
b00001 b00001002
b00001 b00100000
b00001 b00100001
b00001 b00100002
b00001 b00100100
b00001 b00100110
b00001 b00100111
b00001 b01000000
b00001 b01000001
b00001 b01000100
b00001 b01000101
b00001 b01000110
b00001 b01000120
b00001 b01000121
b00001 b01000200
b00001 b01000201
b00001 b01000202
b00001 b01000210
b00001 b01000211
b00001 b01000220
b00001 b01001000
b00001 b01001001
b00001 b01001010
b00001 b01001011
b00001 b01001012
b00001 b01002000
b00001 b01002001
b00001 b01002100
b00001 b01002200
b00001 b01002201
b00001 b01010000
b00001 b01010100
b00001 b01010110
b00001 b01010111
b00001 b01010120
b00001 b01010200
b00100 b01000
b00100 b01001
b00100 b01002
b00100 b01010
b00100 b01011
b00100 b01012
b00100 b01020
b00100 b10000
b00100 b10010
b00100 b10011
b00100 b10012
b00100 b10100
b00100 b10110
b00100 b10111
b00100 b10120
b00100 a000000
b00100 a000010
b00100 a000011
b00100 a000012
b00100 a010000
b00100 a010001
b00100 a010010
b00100 a010011
b00100 a011000
b00100 a011010
b00100 a011011
b00100 a011012
b00100 a011020
b00100 b000000
b00100 b000001
b00100 b000002
b00100 b000010
b00100 b001000
b00100 b001001
b00100 b010000
b00100 b010001
b00100 b010002
b00100 b010010
b00100 b010020
b00100 b010021
b00100 b010022
b00100 b010100
b00100 b010101
b00100 b010102
b00100 b010110
b00100 b010111
b00100 b010120
b00100 b010121
b00100 b010200
b00100 b100000
b00100 b100001
b00100 b100100
b00100 b100110
b00100 b100111
b00100 b100112
b00100 b100120
b00100 b101000
b00100 b101001
b00100 b101002
b00100 b101100
b00100 b101101
b00100 b101102
b00100 b101110
b00100 b101200
b00100 b101201
b00100 a0000000
b00100 a0000100
b00100 a0000101
b00100 a0000110
b00100 a0000111
b00100 a0000120
b00100 a0100000
b00100 a0100001
b00100 a0100002
b00100 a0100010
b00100 a0100011
b00100 a0100100
b00100 a0100101
b00100 a0100110
b00100 a0100111
b00100 a0110000
b00100 a0110100
b00100 a0110101
b00100 a0110102
b00100 a0110110
b00100 a0110111
b00100 a0110120
b00100 a0110121
b00100 a0110122
b00100 a0110200
b00100 b0000000
b00100 b0000010
b00100 b0000011
b00100 b0000012
b00100 b0000020
b00100 b0000021
b00100 b0000100
b00100 b0010000
b00100 b0010010
b00100 b0010011
b00100 b0100000
b00100 b0100010
b00100 b0100011
b00100 b0100012
b00100 b0100020
b00100 b0100021
b00100 b0100022
b00100 b0100100
b00100 b0100101
b00100 b0100200
b00100 b0100210
b00100 b0100220
b00100 b0101000
b00100 b0101010
b00100 b0101011
b00100 b0101012
b00100 b0101020
b00100 b0101021
b00100 b0101022
b00100 b0101100
b00100 b0101101
b00100 b0101110
b00100 b0101111
b00100 b0101200
b00100 b0101201
b00100 b0101202
b00100 b0101210
b00100 b0101211
b00100 b0101212
b00100 b0102000
b00100 b0102001
b00100 b0102002
b00100 b1000000
b00100 b1000010
b00100 b1000011
b00100 b1001000
b00100 b1001001
b00100 b1001100
b00100 b1001101
b00100 b1001110
b00100 b1001120
b00100 b1001121
b00100 b1001122
b00100 b1001200
b00100 b1001201
b00100 b1010000
b00100 b1010001
b00100 b1010002
b00100 b1010010
b00100 b1010011
b00100 b1010012
b00100 b1010020
b00100 b1010021
b00100 b1011000
b00100 b1011010
b00100 b1011011
b00100 b1011020
b00100 b1011100
b00100 b1012000
b00100 b1012001
b00100 b1012002
b00100 b1012010
b00100 b1012011
b00100 a00000000
b00100 a00001000
b00100 a00001001
b00100 a00001010
b00100 a00001011
b00100 a00001100
b00100 a00001101
b00100 a00001110
b00100 a00001111
b00100 a00001112
b00100 a00001200
b00100 a00001201
b00100 a01000000
b00100 a01000001
b00100 a01000010
b00100 a01000020
b00100 a01000100
b00100 a01000101
b00100 a01000110
b00100 a01000111
b00100 a01001000
b00100 a01001001
b00100 a01001010
b00100 a01001011
b00100 a01001100
b00100 a01001110
b00100 a01001111
b00100 a01100000
b00100 a01100001
b00100 a01101000
b00100 a01101001
b00100 a01101002
b00100 a01101010
b00100 a01101020
b00100 a01101100
b00100 a01101101
b00100 a01101102
b00100 a01101110
b00100 a01101111
b00100 a01101112
b00100 a01101200
b00100 a01101201
b00100 a01101210
b00100 a01101211
b00100 a01101220
b00100 a01101221
b00100 a01102000
b00100 b00000000
b00100 b00000001
b00100 b00000100
b00100 b00000110
b00100 b00000120
b00100 b00000121
b00100 b00000122
b00100 b00000200
b00100 b00000210
b00100 b00000211
b00100 b00000212
b00100 b00001000
b00100 b00001001
b00100 b00001002
b00100 b00100000
b00100 b00100001
b00100 b00100002
b00100 b00100100
b00100 b00100110
b00100 b00100111
b00100 b01000000
b00100 b01000001
b00100 b01000100
b00100 b01000101
b00100 b01000110
b00100 b01000120
b00100 b01000121
b00100 b01000200
b00100 b01000201
b00100 b01000202
b00100 b01000210
b00100 b01000211
b00100 b01000220
b00100 b01001000
b00100 b01001001
b00100 b01001010
b00100 b01001011
b00100 b01001012
b00100 b01002000
b00100 b01002001
b00100 b01002100
b00100 b01002200
b00100 b01002201
b00100 b01010000
b00100 b01010100
b00100 b01010110
b00100 b01010111
b00100 b01010120
b00100 b01010200
b01000 b01001
b01000 b01002
b01000 b01010
b01000 b01011
b01000 b01012
b01000 b01020
b01000 b10000
b01000 b10010
b01000 b10011
b01000 b10012
b01000 b10100
b01000 b10110
b01000 b10111
b01000 b10120
b01000 a000000
b01000 a000010
b01000 a000011
b01000 a000012
b01000 a010000
b01000 a010001
b01000 a010010
b01000 a010011
b01000 a011000
b01000 a011010
b01000 a011011
b01000 a011012
b01000 a011020
b01000 b000000
b01000 b000001
b01000 b000002
b01000 b000010
b01000 b001000
b01000 b001001
b01000 b010000
b01000 b010001
b01000 b010002
b01000 b010010
b01000 b010020
b01000 b010021
b01000 b010022
b01000 b010100
b01000 b010101
b01000 b010102
b01000 b010110
b01000 b010111
b01000 b010120
b01000 b010121
b01000 b010200
b01000 b100000
b01000 b100001
b01000 b100100
b01000 b100110
b01000 b100111
b01000 b100112
b01000 b100120
b01000 b101000
b01000 b101001
b01000 b101002
b01000 b101100
b01000 b101101
b01000 b101102
b01000 b101110
b01000 b101200
b01000 b101201
b01000 a0000000
b01000 a0000100
b01000 a0000101
b01000 a0000110
b01000 a0000111
b01000 a0000120
b01000 a0100000
b01000 a0100001
b01000 a0100002
b01000 a0100010
b01000 a0100011
b01000 a0100100
b01000 a0100101
b01000 a0100110
b01000 a0100111
b01000 a0110000
b01000 a0110100
b01000 a0110101
b01000 a0110102
b01000 a0110110
b01000 a0110111
b01000 a0110120
b01000 a0110121
b01000 a0110122
b01000 a0110200
b01000 b0000000
b01000 b0000010
b01000 b0000011
b01000 b0000012
b01000 b0000020
b01000 b0000021
b01000 b0000100
b01000 b0010000
b01000 b0010010
b01000 b0010011
b01000 b0100000
b01000 b0100010
b01000 b0100011
b01000 b0100012
b01000 b0100020
b01000 b0100021
b01000 b0100022
b01000 b0100100
b01000 b0100101
b01000 b0100200
b01000 b0100210
b01000 b0100220
b01000 b0101000
b01000 b0101010
b01000 b0101011
b01000 b0101012
b01000 b0101020
b01000 b0101021
b01000 b0101022
b01000 b0101100
b01000 b0101101
b01000 b0101110
b01000 b0101111
b01000 b0101200
b01000 b0101201
b01000 b0101202
b01000 b0101210
b01000 b0101211
b01000 b0101212
b01000 b0102000
b01000 b0102001
b01000 b0102002
b01000 b1000000
b01000 b1000010
b01000 b1000011
b01000 b1001000
b01000 b1001001
b01000 b1001100
b01000 b1001101
b01000 b1001110
b01000 b1001120
b01000 b1001121
b01000 b1001122
b01000 b1001200
b01000 b1001201
b01000 b1010000
