a0 a
a0010 b0100000
a0010 b0100001
a0010 b0100002
a0010 b0100010
a0010 b0100011
a0010 b0100020
a0010 b0100021
a0010 b0200000
a0010 b0200001
a0010 b0200100
a0010 b0200101
a0010 b0200102
a0010 b0201000
a0010 b0201010
a0010 b0201020
a0010 b0201021
a0010 b0202000
a0010 b0202010
a0011 a0100
a0011 a0101
a0011 a0102
a0011 b0000
a0011 b0001
a0011 b0010
a0011 b0100
a0011 b0200
a0011 b0201
a0011 b0202
a0011 b0210
a0011 b0211
a0011 b0212
a0011 b1000
a0011 b1001
a0011 b1010
a0011 b1100
a0011 b1101
a0011 a00000
a0011 a00010
a0011 a00011
a0011 a00100
a0011 a00101
a0011 a00102
a0011 a00110
a0011 a01000
a0011 a01001
a0011 a01010
a0011 a01011
a0011 a01020
a0011 a01021
a0011 a01022
a0011 b00000
a0011 b00001
a0011 b00002
a0011 b00010
a0011 b00011
a0011 b00012
a0011 b00100
a0011 b00101
a0011 b01000
a0011 b02000
a0011 b02001
a0011 b02010
a0011 b02020
a0011 b02021
a0011 b02100
a0011 b02101
a0011 b02102
a0011 b02110
a0011 b02111
a0011 b02120
a0011 b02121
a0011 b02122
a0011 b10000
a0011 b10001
a0011 b10010
a0011 b10011
a0011 b10012
a0011 b10100
a0011 b11000
a0011 b11001
a0011 b11002
a0011 b11010
a0011 b11011
a0011 a000000
a0011 a000100
a0011 a000110
a0011 a000111
a0011 a001000
a0011 a001010
a0011 a001011
a0011 a001012
a0011 a001020
a0011 a001021
a0011 a001100
a0011 a001101
a0011 a001102
a0011 a010000
a0011 a010010
a0011 a010011
a0011 a010012
a0011 a010100
a0011 a010101
a0011 a010102
a0011 a010110
a0011 a010111
a0011 a010200
a0011 a010201
a0011 a010202
a0011 a010210
a0011 a010220
a0011 b000000
a0011 b000010
a0011 b000020
a0011 b000021
a0011 b000022
a0011 b000100
a0011 b000101
a0011 b000102
a0011 b000110
a0011 b000111
a0011 b000120
a0011 b001000
a0011 b001001
a0011 b001010
a0011 b001011
a0011 b010000
a0011 b010001
a0011 b010002
a0011 b020000
a0011 b020010
a0011 b020100
a0011 b020101
a0011 b020102
a0011 b020200
a0011 b020201
a0011 b020202
a0011 b020210
a0011 b020211
a0011 b020212
a0011 b021000
a0011 b021001
a0011 b021002
a0011 b021010
a0011 b021011
a0011 b021020
a0011 b021100
a0011 b021101
a0011 b021102
a0011 b021110
a0011 b021111
a0011 b021112
a0011 b021200
a0011 b021201
a0011 b021202
a0011 b021210
a0011 b021220
a0011 b021221
a0011 b021222
a0011 b100000
a0011 b100010
a0011 b100100
a0011 b100101
a0011 b100102
a0011 b100110
a0011 b100111
a0011 b100112
a0011 b100120
a0011 b100121
a0011 b100122
a0011 b101000
a0011 b101001
a0011 b110000
a0011 b110001
a0011 b110010
a0011 b110020
a0011 b110021
a0011 b110022
a0011 b110100
a0011 b110101
a0011 b110102
a0011 b110110
a0011 a0000000
a0011 a0000001
a0011 a0000002
a0011 a0001000
a0011 a0001001
a0011 a0001002
a0011 a0001100
a0011 a0001101
a0011 a0001102
a0011 a0001110
a0011 a0010000
a0011 a0010001
a0011 a0010100
a0011 a0010101
a0011 a0010110
a0011 a0010111
a0011 a0010112
a0011 a0010120
a0011 a0010121
a0011 a0010122
a0011 a0010200
a0011 a0010201
a0011 a0010202
a0011 a0010210
a0011 a0010211
a0011 a0011000
a0011 a0011001
a0011 a0011010
a0011 a0011011
a0011 a0011020
a0011 a0011021
a0011 a0100000
a0011 a0100001
a0011 a0100002
a0011 a0100100
a0011 a0100101
a0011 a0100102
a0011 a0100110
a0011 a0100111
a0011 a0100120
a0011 a0100121
a0011 a0101000
a0011 a0101001
a0011 a0101010
a0011 a0101011
a0011 a0101012
a0011 a0101020
a0011 a0101100
a0011 a0101101
a0011 a0101102
a0011 a0101110
a0011 a0101111
a0011 a0101112
a0011 a0102000
a0011 a0102010
a0011 a0102011
a0011 a0102012
a0011 a0102020
a0011 a0102021
a0011 a0102022
a0011 a0102100
a0011 a0102101
a0011 a0102102
a0011 a0102200
a0011 a0102201
a0011 b0000000
a0011 b0000001
a0011 b0000002
a0011 b0000100
a0011 b0000101
a0011 b0000102
a0011 b0000200
a0011 b0000210
a0011 b0000220
a0011 b0000221
a0011 b0001000
a0011 b0001010
a0011 b0001020
a0011 b0001021
a0011 b0001100
a0011 b0001101
a0011 b0001110
a0011 b0001111
a0011 b0001200
a0011 b0001201
a0011 b0010000
a0011 b0010010
a0011 b0010100
a0011 b0010101
a0011 b0010102
a0011 b0010110
a0011 b0010111
a0011 b0100000
a0011 b0100001
a0011 b0100002
a0011 b0100010
a0011 b0100011
a0011 b0100020
a0011 b0100021
a0011 b0200000
a0011 b0200001
a0011 b0200100
a0011 b0200101
a0011 b0200102
a0011 b0201000
a0011 b0201010
a0011 b0201020
a0011 b0201021
a0011 b0202000
a0011 b0202010
a0100 a0101
a0100 a0102
a0100 b0000
a0100 b0001
a0100 b0010
a0100 b0100
a0100 b0200
a0100 b0201
a0100 b0202
a0100 b0210
a0100 b0211
a0100 b0212
a0100 b1000
a0100 b1001
a0100 b1010
a0100 b1100
a0100 b1101
a0100 a00000
a0100 a00010
a0100 a00011
a0100 a00100
a0100 a00101
a0100 a00102
a0100 a00110
a0100 a01000
a0100 a01001
a0100 a01010
a0100 a01011
a0100 a01020
a0100 a01021
a0100 a01022
a0100 b00000
a0100 b00001
a0100 b00002
a0100 b00010
a0100 b00011
a0100 b00012
a0100 b00100
a0100 b00101
a0100 b01000
a0100 b02000
a0100 b02001
a0100 b02010
a0100 b02020
a0100 b02021
a0100 b02100
a0100 b02101
a0100 b02102
a0100 b02110
a0100 b02111
a0100 b02120
a0100 b02121
a0100 b02122
a0100 b10000
a0100 b10001
a0100 b10010
a0100 b10011
a0100 b10012
a0100 b10100
a0100 b11000
a0100 b11001
a0100 b11002
a0100 b11010
a0100 b11011
a0100 a000000
a0100 a000100
a0100 a000110
a0100 a000111
a0100 a001000
a0100 a001010
a0100 a001011
a0100 a001012
a0100 a001020
a0100 a001021
a0100 a001100
a0100 a001101
a0100 a001102
a0100 a010000
a0100 a010010
a0100 a010011
a0100 a010012
a0100 a010100
a0100 a010101
a0100 a010102
a0100 a010110
a0100 a010111
a0100 a010200
a0100 a010201
a0100 a010202
a0100 a010210
a0100 a010220
a0100 b000000
a0100 b000010
a0100 b000020
a0100 b000021
a0100 b000022
a0100 b000100
a0100 b000101
a0100 b000102
a0100 b000110
a0100 b000111
a0100 b000120
a0100 b001000
a0100 b001001
a0100 b001010
a0100 b001011
a0100 b010000
a0100 b010001
a0100 b010002
a0100 b020000
a0100 b020010
a0100 b020100
a0100 b020101
a0100 b020102
a0100 b020200
a0100 b020201
a0100 b020202
a0100 b020210
a0100 b020211
a0100 b020212
a0100 b021000
a0100 b021001
a0100 b021002
a0100 b021010
a0100 b021011
a0100 b021020
a0100 b021100
a0100 b021101
a0100 b021102
a0100 b021110
a0100 b021111
a0100 b021112
a0100 b021200
a0100 b021201
a0100 b021202
a0100 b021210
a0100 b021220
a0100 b021221
a0100 b021222
a0100 b100000
a0100 b100010
a0100 b100100
a0100 b100101
a0100 b100102
a0100 b100110
a0100 b100111
a0100 b100112
a0100 b100120
a0100 b100121
a0100 b100122
a0100 b101000
a0100 b101001
a0100 b110000
a0100 b110001
a0100 b110010
a0100 b110020
a0100 b110021
a0100 b110022
a0100 b110100
a0100 b110101
a0100 b110102
a0100 b110110
a0100 a0000000
a0100 a0000001
a0100 a0000002
a0100 a0001000
a0100 a0001001
a0100 a0001002
a0100 a0001100
a0100 a0001101
a0100 a0001102
a0100 a0001110
a0100 a0010000
a0100 a0010001
a0100 a0010100
a0100 a0010101
a0100 a0010110
a0100 a0010111
a0100 a0010112
a0100 a0010120
a0100 a0010121
a0100 a0010122
a0100 a0010200
a0100 a0010201
a0100 a0010202
a0100 a0010210
a0100 a0010211
a0100 a0011000
a0100 a0011001
a0100 a0011010
a0100 a0011011
a0100 a0011020
a0100 a0011021
a0100 a0100000
a0100 a0100001
a0100 a0100002
a0100 a0100100
a0100 a0100101
a0100 a0100102
a0100 a0100110
a0100 a0100111
a0100 a0100120
a0100 a0100121
a0100 a0101000
a0100 a0101001
a0100 a0101010
a0100 a0101011
a0100 a0101012
a0100 a0101020
a0100 a0101100
a0100 a0101101
a0100 a0101102
a0100 a0101110
a0100 a0101111
a0100 a0101112
a0100 a0102000
a0100 a0102010
a0100 a0102011
a0100 a0102012
a0100 a0102020
a0100 a0102021
a0100 a0102022
a0100 a0102100
a0100 a0102101
a0100 a0102102
a0100 a0102200
a0100 a0102201
a0100 b0000000
a0100 b0000001
a0100 b0000002
a0100 b0000100
a0100 b0000101
a0100 b0000102
a0100 b0000200
a0100 b0000210
a0100 b0000220
a0100 b0000221
a0100 b0001000
a0100 b0001010
a0100 b0001020
a0100 b0001021
a0100 b0001100
a0100 b0001101
a0100 b0001110
a0100 b0001111
a0100 b0001200
a0100 b0001201
a0100 b0010000
a0100 b0010010
a0100 b0010100
a0100 b0010101
a0100 b0010102
a0100 b0010110
a0100 b0010111
a0100 b0100000
a0100 b0100001
a0100 b0100002
a0100 b0100010
a0100 b0100011
a0100 b0100020
a0100 b0100021
a0100 b0200000
a0100 b0200001
a0100 b0200100
a0100 b0200101
a0100 b0200102
a0100 b0201000
a0100 b0201010
a0100 b0201020
a0100 b0201021
a0100 b0202000
a0100 b0202010
a0101 a0102
a0101 b0000
a0101 b0001
a0101 b0010
a0101 b0100
a0101 b0200
a0101 b0201
a0101 b0202
a0101 b0210
a0101 b0211
a0101 b0212
a0101 b1000
a0101 b1001
a0101 b1010
a0101 b1100
a0101 b1101
a0101 a00000
a0101 a00010
a0101 a00011
a0101 a00100
a0101 a00101
a0101 a00102
a0101 a00110
a0101 a01000
a0101 a01001
a0101 a01010
a0101 a01011
a0101 a01020
a0101 a01021
a0101 a01022
a0101 b00000
a0101 b00001
a0101 b00002
a0101 b00010
a0101 b00011
a0101 b00012
a0101 b00100
a0101 b00101
a0101 b01000
a0101 b02000
a0101 b02001
a0101 b02010
a0101 b02020
a0101 b02021
a0101 b02100
a0101 b02101
a0101 b02102
a0101 b02110
a0101 b02111
a0101 b02120
a0101 b02121
a0101 b02122
a0101 b10000
a0101 b10001
a0101 b10010
a0101 b10011
a0101 b10012
a0101 b10100
a0101 b11000
a0101 b11001
a0101 b11002
a0101 b11010
a0101 b11011
a0101 a000000
a0101 a000100
a0101 a000110
a0101 a000111
a0101 a001000
a0101 a001010
a0101 a001011
a0101 a001012
a0101 a001020
a0101 a001021
a0101 a001100
a0101 a001101
a0101 a001102
a0101 a010000
a0101 a010010
a0101 a010011
a0101 a010012
a0101 a010100
a0101 a010101
a0101 a010102
a0101 a010110
a0101 a010111
a0101 a010200
a0101 a010201
a0101 a010202
a0101 a010210
a0101 a010220
a0101 b000000
a0101 b000010
a0101 b000020
a0101 b000021
a0101 b000022
a0101 b000100
a0101 b000101
a0101 b000102
a0101 b000110
a0101 b000111
a0101 b000120
a0101 b001000
a0101 b001001
a0101 b001010
a0101 b001011
a0101 b010000
a0101 b010001
a0101 b010002
a0101 b020000
a0101 b020010
a0101 b020100
a0101 b020101
a0101 b020102
a0101 b020200
a0101 b020201
a0101 b020202
a0101 b020210
a0101 b020211
a0101 b020212
a0101 b021000
a0101 b021001
a0101 b021002
a0101 b021010
a0101 b021011
a0101 b021020
a0101 b021100
a0101 b021101
a0101 b021102
a0101 b021110
a0101 b021111
a0101 b021112
a0101 b021200
a0101 b021201
a0101 b021202
a0101 b021210
a0101 b021220
a0101 b021221
a0101 b021222
a0101 b100000
a0101 b100010
a0101 b100100
a0101 b100101
a0101 b100102
a0101 b100110
a0101 b100111
a0101 b100112
a0101 b100120
a0101 b100121
a0101 b100122
a0101 b101000
a0101 b101001
a0101 b110000
a0101 b110001
a0101 b110010
a0101 b110020
a0101 b110021
a0101 b110022
a0101 b110100
a0101 b110101
a0101 b110102
a0101 b110110
a0101 a0000000
a0101 a0000001
a0101 a0000002
a0101 a0001000
a0101 a0001001
a0101 a0001002
a0101 a0001100
a0101 a0001101
a0101 a0001102
a0101 a0001110
a0101 a0010000
a0101 a0010001
a0101 a0010100
a0101 a0010101
a0101 a0010110
a0101 a0010111
a0101 a0010112
a0101 a0010120
a0101 a0010121
a0101 a0010122
a0101 a0010200
a0101 a0010201
a0101 a0010202
a0101 a0010210
a0101 a0010211
a0101 a0011000
a0101 a0011001
a0101 a0011010
a0101 a0011011
a0101 a0011020
a0101 a0011021
a0101 a0100000
a0101 a0100001
a0101 a0100002
a0101 a0100100
a0101 a0100101
a0101 a0100102
a0101 a0100110
a0101 a0100111
a0101 a0100120
a0101 a0100121
a0101 a0101000
a0101 a0101001
a0101 a0101010
a0101 a0101011
a0101 a0101012
a0101 a0101020
a0101 a0101100
a0101 a0101101
a0101 a0101102
a0101 a0101110
a0101 a0101111
a0101 a0101112
a0101 a0102000
a0101 a0102010
a0101 a0102011
a0101 a0102012
a0101 a0102020
a0101 a0102021
a0101 a0102022
a0101 a0102100
a0101 a0102101
a0101 a0102102
a0101 a0102200
a0101 a0102201
a0101 b0000000
a0101 b0000001
a0101 b0000002
a0101 b0000100
a0101 b0000101
a0101 b0000102
a0101 b0000200
a0101 b0000210
a0101 b0000220
a0101 b0000221
a0101 b0001000
a0101 b0001010
a0101 b0001020
a0101 b0001021
a0101 b0001100
a0101 b0001101
a0101 b0001110
a0101 b0001111
a0101 b0001200
a0101 b0001201
a0101 b0010000
a0101 b0010010
a0101 b0010100
a0101 b0010101
a0101 b0010102
a0101 b0010110
a0101 b0010111
a0101 b0100000
a0101 b0100001
a0101 b0100002
a0101 b0100010
a0101 b0100011
a0101 b0100020
a0101 b0100021
a0101 b0200000
a0101 b0200001
a0101 b0200100
a0101 b0200101
a0101 b0200102
a0101 b0201000
a0101 b0201010
a0101 b0201020
a0101 b0201021
a0101 b0202000
a0101 b0202010
a0102 b0000
a0102 b0001
a0102 b0010
a0102 b0100
a0102 b0200
a0102 b0201
a0102 b0202
a0102 b0210
a0102 b0211
a0102 b0212
a0102 b1000
a0102 b1001
a0102 b1010
a0102 b1100
a0102 b1101
a0102 a00000
a0102 a00010
a0102 a00011
a0102 a00100
a0102 a00101
a0102 a00102
a0102 a00110
a0102 a01000
a0102 a01001
a0102 a01010
a0102 a01011
a0102 a01020
a0102 a01021
a0102 a01022
a0102 b00000
a0102 b00001
a0102 b00002
a0102 b00010
a0102 b00011
a0102 b00012
a0102 b00100
a0102 b00101
a0102 b01000
a0102 b02000
a0102 b02001
a0102 b02010
a0102 b02020
a0102 b02021
a0102 b02100
a0102 b02101
a0102 b02102
a0102 b02110
a0102 b02111
a0102 b02120
a0102 b02121
a0102 b02122
a0102 b10000
a0102 b10001
a0102 b10010
a0102 b10011
a0102 b10012
a0102 b10100
a0102 b11000
a0102 b11001
a0102 b11002
a0102 b11010
a0102 b11011
a0102 a000000
a0102 a000100
a0102 a000110
a0102 a000111
a0102 a001000
a0102 a001010
a0102 a001011
a0102 a001012
a0102 a001020
a0102 a001021
a0102 a001100
a0102 a001101
a0102 a001102
a0102 a010000
a0102 a010010
a0102 a010011
a0102 a010012
a0102 a010100
a0102 a010101
a0102 a010102
a0102 a010110
a0102 a010111
a0102 a010200
a0102 a010201
a0102 a010202
a0102 a010210
a0102 a010220
a0102 b000000
a0102 b000010
a0102 b000020
a0102 b000021
a0102 b000022
a0102 b000100
a0102 b000101
a0102 b000102
a0102 b000110
a0102 b000111
a0102 b000120
a0102 b001000
a0102 b001001
a0102 b001010
a0102 b001011
a0102 b010000
a0102 b010001
a0102 b010002
a0102 b020000
a0102 b020010
a0102 b020100
a0102 b020101
a0102 b020102
a0102 b020200
a0102 b020201
a0102 b020202
a0102 b020210
a0102 b020211
a0102 b020212
a0102 b021000
a0102 b021001
a0102 b021002
a0102 b021010
a0102 b021011
a0102 b021020
a0102 b021100
a0102 b021101
a0102 b021102
a0102 b021110
a0102 b021111
a0102 b021112
a0102 b021200
a0102 b021201
a0102 b021202
a0102 b021210
a0102 b021220
a0102 b021221
a0102 b021222
a0102 b100000
a0102 b100010
a0102 b100100
a0102 b100101
a0102 b100102
a0102 b100110
a0102 b100111
a0102 b100112
a0102 b100120
a0102 b100121
a0102 b100122
a0102 b101000
a0102 b101001
a0102 b110000
a0102 b110001
a0102 b110010
a0102 b110020
a0102 b110021
a0102 b110022
a0102 b110100
a0102 b110101
a0102 b110102
a0102 b110110
a0102 a0000000
a0102 a0000001
a0102 a0000002
a0102 a0001000
a0102 a0001001
a0102 a0001002
a0102 a0001100
a0102 a0001101
a0102 a0001102
a0102 a0001110
a0102 a0010000
a0102 a0010001
a0102 a0010100
a0102 a0010101
a0102 a0010110
a0102 a0010111
a0102 a0010112
a0102 a0010120
a0102 a0010121
a0102 a0010122
a0102 a0010200
a0102 a0010201
a0102 a0010202
a0102 a0010210
a0102 a0010211
a0102 a0011000
a0102 a0011001
a0102 a0011010
a0102 a0011011
a0102 a0011020
a0102 a0011021
a0102 a0100000
a0102 a0100001
a0102 a0100002
a0102 a0100100
a0102 a0100101
a0102 a0100102
a0102 a0100110
a0102 a0100111
a0102 a0100120
a0102 a0100121
a0102 a0101000
a0102 a0101001
a0102 a0101010
a0102 a0101011
a0102 a0101012
a0102 a0101020
a0102 a0101100
a0102 a0101101
a0102 a0101102
a0102 a0101110
a0102 a0101111
a0102 a0101112
a0102 a0102000
a0102 a0102010
a0102 a0102011
a0102 a0102012
a0102 a0102020
a0102 a0102021
a0102 a0102022
a0102 a0102100
a0102 a0102101
a0102 a0102102
a0102 a0102200
a0102 a0102201
a0102 b0000000
a0102 b0000001
a0102 b0000002
a0102 b0000100
a0102 b0000101
a0102 b0000102
a0102 b0000200
a0102 b0000210
a0102 b0000220
a0102 b0000221
a0102 b0001000
a0102 b0001010
a0102 b0001020
a0102 b0001021
a0102 b0001100
a0102 b0001101
a0102 b0001110
a0102 b0001111
a0102 b0001200
a0102 b0001201
a0102 b0010000
a0102 b0010010
a0102 b0010100
a0102 b0010101
a0102 b0010102
a0102 b0010110
a0102 b0010111
a0102 b0100000
a0102 b0100001
a0102 b0100002
a0102 b0100010
a0102 b0100011
a0102 b0100020
a0102 b0100021
a0102 b0200000
a0102 b0200001
a0102 b0200100
a0102 b0200101
a0102 b0200102
a0102 b0201000
a0102 b0201010
a0102 b0201020
a0102 b0201021
a0102 b0202000
a0102 b0202010
b0000 b0001
b0000 b0010
b0000 b0100
b0000 b0200
b0000 b0201
b0000 b0202
b0000 b0210
b0000 b0211
b0000 b0212
b0000 b1000
b0000 b1001
b0000 b1010
b0000 b1100
b0000 b1101
b0000 a00000
b0000 a00010
b0000 a00011
b0000 a00100
b0000 a00101
b0000 a00102
b0000 a00110
b0000 a01000
b0000 a01001
b0000 a01010
b0000 a01011
b0000 a01020
b0000 a01021
b0000 a01022
b0000 b00000
b0000 b00001
b0000 b00002
b0000 b00010
b0000 b00011
b0000 b00012
b0000 b00100
b0000 b00101
b0000 b01000
b0000 b02000
b0000 b02001
b0000 b02010
b0000 b02020
b0000 b02021
b0000 b02100
b0000 b02101
b0000 b02102
b0000 b02110
b0000 b02111
b0000 b02120
b0000 b02121
b0000 b02122
b0000 b10000
b0000 b10001
b0000 b10010
b0000 b10011
b0000 b10012
b0000 b10100
b0000 b11000
b0000 b11001
b0000 b11002
b0000 b11010
b0000 b11011
b0000 a000000
b0000 a000100
b0000 a000110
b0000 a000111
b0000 a001000
b0000 a001010
b0000 a001011
b0000 a001012
b0000 a001020
b0000 a001021
b0000 a001100
b0000 a001101
b0000 a001102
b0000 a010000
b0000 a010010
b0000 a010011
b0000 a010012
b0000 a010100
b0000 a010101
b0000 a010102
b0000 a010110
b0000 a010111
b0000 a010200
b0000 a010201
b0000 a010202
b0000 a010210
b0000 a010220
b0000 b000000
b0000 b000010
b0000 b000020
b0000 b000021
b0000 b000022
b0000 b000100
b0000 b000101
b0000 b000102
b0000 b000110
b0000 b000111
b0000 b000120
b0000 b001000
b0000 b001001
b0000 b001010
b0000 b001011
b0000 b010000
b0000 b010001
b0000 b010002
b0000 b020000
b0000 b020010
b0000 b020100
b0000 b020101
b0000 b020102
b0000 b020200
b0000 b020201
b0000 b020202
b0000 b020210
b0000 b020211
b0000 b020212
b0000 b021000
b0000 b021001
b0000 b021002
b0000 b021010
b0000 b021011
b0000 b021020
b0000 b021100
b0000 b021101
b0000 b021102
b0000 b021110
b0000 b021111
b0000 b021112
b0000 b021200
b0000 b021201
b0000 b021202
b0000 b021210
b0000 b021220
b0000 b021221
b0000 b021222
b0000 b100000
b0000 b100010
b0000 b100100
b0000 b100101
b0000 b100102
b0000 b100110
b0000 b100111
b0000 b100112
b0000 b100120
b0000 b100121
b0000 b100122
b0000 b101000
b0000 b101001
b0000 b110000
b0000 b110001
b0000 b110010
b0000 b110020
b0000 b110021
b0000 b110022
b0000 b110100
b0000 b110101
b0000 b110102
b0000 b110110
b0000 a0000000
b0000 a0000001
b0000 a0000002
b0000 a0001000
b0000 a0001001
b0000 a0001002
b0000 a0001100
b0000 a0001101
b0000 a0001102
b0000 a0001110
b0000 a0010000
b0000 a0010001
b0000 a0010100
b0000 a0010101
b0000 a0010110
b0000 a0010111
b0000 a0010112
b0000 a0010120
b0000 a0010121
b0000 a0010122
b0000 a0010200
b0000 a0010201
b0000 a0010202
b0000 a0010210
b0000 a0010211
b0000 a0011000
b0000 a0011001
b0000 a0011010
b0000 a0011011
b0000 a0011020
b0000 a0011021
b0000 a0100000
b0000 a0100001
b0000 a0100002
b0000 a0100100
b0000 a0100101
b0000 a0100102
b0000 a0100110
b0000 a0100111
b0000 a0100120
b0000 a0100121
b0000 a0101000
b0000 a0101001
b0000 a0101010
b0000 a0101011
b0000 a0101012
b0000 a0101020
b0000 a0101100
b0000 a0101101
b0000 a0101102
b0000 a0101110
b0000 a0101111
b0000 a0101112
b0000 a0102000
b0000 a0102010
b0000 a0102011
b0000 a0102012
b0000 a0102020
b0000 a0102021
b0000 a0102022
b0000 a0102100
b0000 a0102101
b0000 a0102102
b0000 a0102200
b0000 a0102201
b0000 b0000000
b0000 b0000001
b0000 b0000002
b0000 b0000100
b0000 b0000101
b0000 b0000102
b0000 b0000200
b0000 b0000210
b0000 b0000220
b0000 b0000221
b0000 b0001000
b0000 b0001010
b0000 b0001020
b0000 b0001021
b0000 b0001100
b0000 b0001101
b0000 b0001110
b0000 b0001111
b0000 b0001200
b0000 b0001201
b0000 b0010000
b0000 b0010010
b0000 b0010100
b0000 b0010101
b0000 b0010102
b0000 b0010110
b0000 b0010111
b0000 b0100000
b0000 b0100001
b0000 b0100002
b0000 b0100010
b0000 b0100011
b0000 b0100020
b0000 b0100021
b0000 b0200000
b0000 b0200001
b0000 b0200100
b0000 b0200101
b0000 b0200102
b0000 b0201000
b0000 b0201010
b0000 b0201020
b0000 b0201021
b0000 b0202000
b0000 b0202010
b0001 b0010
b0001 b0100
b0001 b0200
b0001 b0201
b0001 b0202
b0001 b0210
b0001 b0211
b0001 b0212
b0001 b1000
b0001 b1001
b0001 b1010
b0001 b1100
b0001 b1101
b0001 a00000
b0001 a00010
b0001 a00011
b0001 a00100
b0001 a00101
b0001 a00102
b0001 a00110
b0001 a01000
b0001 a01001
b0001 a01010
b0001 a01011
b0001 a01020
b0001 a01021
b0001 a01022
b0001 b00000
b0001 b00001
b0001 b00002
b0001 b00010
b0001 b00011
b0001 b00012
b0001 b00100
b0001 b00101
b0001 b01000
b0001 b02000
b0001 b02001
b0001 b02010
b0001 b02020
b0001 b02021
b0001 b02100
b0001 b02101
b0001 b02102
b0001 b02110
b0001 b02111
b0001 b02120
b0001 b02121
b0001 b02122
b0001 b10000
b0001 b10001
b0001 b10010
b0001 b10011
b0001 b10012
b0001 b10100
b0001 b11000
b0001 b11001
b0001 b11002
b0001 b11010
b0001 b11011
b0001 a000000
b0001 a000100
b0001 a000110
b0001 a000111
b0001 a001000
b0001 a001010
b0001 a001011
b0001 a001012
b0001 a001020
b0001 a001021
b0001 a001100
b0001 a001101
b0001 a001102
b0001 a010000
b0001 a010010
b0001 a010011
b0001 a010012
b0001 a010100
b0001 a010101
b0001 a010102
b0001 a010110
b0001 a010111
b0001 a010200
b0001 a010201
b0001 a010202
b0001 a010210
b0001 a010220
b0001 b000000
b0001 b000010
b0001 b000020
b0001 b000021
b0001 b000022
b0001 b000100
b0001 b000101
b0001 b000102
b0001 b000110
b0001 b000111
b0001 b000120
b0001 b001000
b0001 b001001
b0001 b001010
b0001 b001011
b0001 b010000
b0001 b010001
b0001 b010002
b0001 b020000
b0001 b020010
b0001 b020100
b0001 b020101
b0001 b020102
b0001 b020200
b0001 b020201
